Training Log
Start Time: 2025-11-04 20:14:29
Num Actors: 16
Horizon Length: 128
Minibatch Size: 32
Mini Epochs: 5
Learning Rate: 5e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 100000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp,drone_payload,drone_drone,Action_Smoothness
0,0.000000,2025-11-04 20:14:30,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000
13,312.839172,2025-11-04 20:14:34,0.0003748424642253667,0.001029553939588368,0.29439112544059753,0.09810210764408112,-0.000000,-0.301012,-0.009906
13,292.646393,2025-11-04 20:14:35,0.00029483853722922504,0.0010924310190603137,0.2943246066570282,0.09808831661939621,-0.000000,-0.301853,-0.010571
13,291.390442,2025-11-04 20:14:35,0.0002301905187778175,0.0011464437702670693,0.2941296696662903,0.09782792627811432,-0.000000,-0.308446,-0.015204
13,276.419678,2025-11-04 20:14:35,0.0001820686156861484,0.0012382916174829006,0.2941296696662903,0.09772978723049164,-0.000000,-0.310100,-0.012574
13,262.153564,2025-11-04 20:14:35,0.0001438819308532402,0.0013416162692010403,0.29400330781936646,0.0974709615111351,-0.000000,-0.311397,-0.013110
13,255.070831,2025-11-04 20:14:35,7.333836401812732e-05,0.001851698849350214,0.2937885522842407,0.09658879786729813,-0.000000,-0.304163,-0.011760
13,233.939758,2025-11-04 20:14:35,7.322877354454249e-05,0.0018483008025214076,0.2937885522842407,0.09654366225004196,-0.000000,-0.303398,-0.012573
13,236.104797,2025-11-04 20:14:35,7.289292989298701e-05,0.0018379776738584042,0.2937885522842407,0.09640492498874664,-0.000000,-0.301227,-0.013178
13,222.786789,2025-11-04 20:14:35,5.8774123317562044e-05,0.002098517958074808,0.2937285900115967,0.09601075202226639,-0.000000,-0.301744,-0.012579
13,209.107895,2025-11-04 20:14:35,4.765555786434561e-05,0.002427847823128104,0.2935812175273895,0.09558258205652237,-0.000000,-0.330559,-0.014962
13,212.759857,2025-11-04 20:14:35,2.2105445168563165e-05,0.004986549727618694,0.2929705083370209,0.09382011741399765,-0.000000,-0.461188,-0.011251
13,196.948334,2025-11-04 20:14:35,2.2054129658499733e-05,0.00497750798240304,0.2929440438747406,0.09374990314245224,-0.000000,-0.467029,-0.014714
13,200.208191,2025-11-04 20:14:35,1.5614667063346133e-05,0.0076389252208173275,0.292193204164505,0.09264147281646729,-0.000000,-0.569045,-0.012701
13,207.857941,2025-11-04 20:14:36,1.1180518413311802e-05,0.012029074132442474,0.29066193103790283,0.09093355387449265,-0.000000,-0.799448,-0.012295
13,183.555878,2025-11-04 20:14:36,9.843784027907532e-06,0.015513595193624496,0.2905638813972473,0.09084805101156235,-0.000000,-0.823200,-0.009837
13,188.419220,2025-11-04 20:14:36,9.722367394715548e-06,0.015398124232888222,0.2901817858219147,0.09050237387418747,-0.000000,-0.928713,-0.011620
13,165.356903,2025-11-04 20:14:36,9.69165103015257e-06,0.015369097702205181,0.29005172848701477,0.09041505306959152,-0.000000,-0.957902,-0.013032
13,164.784225,2025-11-04 20:14:36,8.468272426398471e-06,0.019711382687091827,0.28940916061401367,0.08988349139690399,-0.000000,-1.152047,-0.015611
13,134.519196,2025-11-04 20:14:37,1.4334368705749512,0.6586235761642456,0.30000001192092896,0.10000000149011612,-0.000000,-0.067383,-0.011015
13,205.096069,2025-11-04 20:14:37,1.1749316453933716,0.26669424772262573,0.30000001192092896,0.09997320175170898,-0.000000,-0.073510,-0.011448
13,276.415100,2025-11-04 20:14:38,0.2386993020772934,0.011614283546805382,0.30000001192092896,0.09955239295959473,-0.000000,-0.206909,-0.014270
13,270.370239,2025-11-04 20:14:40,0.02825203165411949,0.001989830983802676,0.2987596392631531,0.09891238808631897,-0.000000,-0.798457,-0.013383
13,256.238464,2025-11-04 20:14:40,0.013407524675130844,0.0014255584683269262,0.2984815537929535,0.09868933260440826,-0.000000,-1.222567,-0.010974
13,240.637878,2025-11-04 20:14:40,0.006207113154232502,0.001124922069720924,0.29794585704803467,0.09845568984746933,-0.000000,-1.817545,-0.013267
12,221.962601,2025-11-04 20:14:40,0.004783520475029945,0.0010599666275084019,0.29760265350341797,0.09829186648130417,-0.000000,-2.385369,-0.009921
12,208.665039,2025-11-04 20:14:40,1.4334367513656616,0.6586218476295471,0.30000001192092896,0.09999996423721313,-0.000000,-0.067470,-0.012225
12,196.682922,2025-11-04 20:14:40,1.406512975692749,0.5867233872413635,0.30000001192092896,0.09999968111515045,-0.000000,-0.067714,-0.009945
12,189.519684,2025-11-04 20:14:41,1.406508207321167,0.5866392254829407,0.30000001192092896,0.09999840706586838,-0.000000,-0.068007,-0.012079
12,183.515808,2025-11-04 20:14:41,1.3335130214691162,0.4451456069946289,0.30000001192092896,0.09999360889196396,-0.000000,-0.069447,-0.012200
