Training Log
Start Time: 2025-10-15 15:20:57
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
Current_Step,Max_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp
552,118.150124,2025-10-15 15:21:11,-0.6920121908187866,-0.17476749420166016,-0.08836565911769867,-0.039946138858795166
563,117.362022,2025-10-15 15:21:11,-0.6308634281158447,-0.1682262122631073,-0.08602912724018097,-0.04086311161518097
581,115.556770,2025-10-15 15:21:12,-0.5741663575172424,-0.16259652376174927,-0.09260490536689758,-0.04311453178524971
615,126.918449,2025-10-15 15:21:12,-0.6014409065246582,-0.17236074805259705,-0.12003803998231888,-0.05043233931064606
635,124.495438,2025-10-15 15:21:12,-0.5711857080459595,-0.17751243710517883,-0.1188812404870987,-0.0494377426803112
447,122.704010,2025-10-15 15:21:12,-0.3437533378601074,-0.11788242310285568,-0.048539191484451294,-0.024043740704655647
389,123.223015,2025-10-15 15:21:13,-0.392858624458313,-0.13665366172790527,-0.06399696320295334,-0.031090188771486282
396,121.993309,2025-10-15 15:21:13,-0.36007457971572876,-0.13326841592788696,-0.05620483309030533,-0.026831619441509247
461,126.013306,2025-10-15 15:21:13,-0.47834140062332153,-0.15632101893424988,-0.08399882912635803,-0.03619351610541344
494,128.390656,2025-10-15 15:21:14,-0.5056930780410767,-0.15244966745376587,-0.10703744739294052,-0.042711272835731506
455,126.789749,2025-10-15 15:21:14,-0.4335615336894989,-0.1391049325466156,-0.05837904289364815,-0.02823861688375473
393,124.670731,2025-10-15 15:21:14,-0.3944180905818939,-0.13656625151634216,-0.05226810276508331,-0.0278315432369709
465,118.842644,2025-10-15 15:21:14,-0.5819172859191895,-0.16527360677719116,-0.0812392458319664,-0.03881929814815521
429,118.546005,2025-10-15 15:21:15,-0.5815629363059998,-0.1546807885169983,-0.0741548091173172,-0.03736213594675064
450,116.915207,2025-10-15 15:21:15,-0.5550988912582397,-0.13698923587799072,-0.061739929020404816,-0.03147405385971069
452,116.698929,2025-10-15 15:21:15,-0.510009765625,-0.12599900364875793,-0.052163563668727875,-0.02686075121164322
481,112.374260,2025-10-15 15:21:15,-0.5434486865997314,-0.1351035088300705,-0.04661615192890167,-0.02586355060338974
566,127.441010,2025-10-15 15:21:16,-0.758333146572113,-0.19545547664165497,-0.09838134050369263,-0.046197306364774704
519,124.458122,2025-10-15 15:21:16,-0.7107996940612793,-0.18938621878623962,-0.09990319609642029,-0.04699978232383728
525,123.534393,2025-10-15 15:21:16,-0.6361998915672302,-0.17330628633499146,-0.09416227042675018,-0.04414645582437515
473,123.210716,2025-10-15 15:21:16,-0.5346543192863464,-0.1616840958595276,-0.07790370285511017,-0.03746321052312851
