Training Log
Start Time: 2025-10-17 16:01:35
Num Actors: 32
Horizon Length: 512
Minibatch Size: 256
Mini Epochs: 5
Learning Rate: 5e-5
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp
0,0.000000,2025-10-17 16:01:35,0.0,0.0,0.0,0.0
16,12.931638,2025-10-17 16:01:40,0.02036932483315468,0.007527890615165234,0.004946873523294926,0.002454562345519662
16,17.624170,2025-10-17 16:01:49,0.020424261689186096,0.009571447968482971,0.004912101663649082,0.002450354164466262
16,11.785046,2025-10-17 16:01:54,0.020443333312869072,0.006967557594180107,0.004958112724125385,0.002469119615852833
16,11.660715,2025-10-17 16:01:59,0.025619911029934883,0.009211800992488861,0.004940389655530453,0.002459914656355977
16,11.602169,2025-10-17 16:02:05,0.017599260434508324,0.0065800766460597515,0.004918626509606838,0.0024463669396936893
16,14.438058,2025-10-17 16:02:13,0.020217515528202057,0.007362618111073971,0.004941749386489391,0.002463581506162882
16,13.960263,2025-10-17 16:02:21,0.02539120241999626,0.00846996158361435,0.00495186448097229,0.0024623707868158817
16,14.744408,2025-10-17 16:02:29,0.0200183242559433,0.006308186799287796,0.004835054278373718,0.002393171191215515
16,15.090328,2025-10-17 16:02:36,0.0191333144903183,0.007432249840348959,0.00479784794151783,0.0023652382660657167
16,9.328467,2025-10-17 16:02:41,0.019187988713383675,0.008655247278511524,0.00476815365254879,0.0023603877052664757
16,7.260247,2025-10-17 16:02:49,0.01662197895348072,0.00585209671407938,0.004752038046717644,0.0023629972711205482
15,7.008659,2025-10-17 16:02:56,0.027342161163687706,0.007887066341936588,0.004944898188114166,0.0024575525894761086
15,8.722572,2025-10-17 16:02:59,0.032596368342638016,0.011127152480185032,0.004921006504446268,0.00244607194326818
16,8.741057,2025-10-17 16:03:03,0.02892010286450386,0.009227770380675793,0.004960543476045132,0.002461011754348874
16,7.936499,2025-10-17 16:03:07,0.028164092451334,0.008543780073523521,0.004962420091032982,0.002465202473104
15,9.478272,2025-10-17 16:03:13,0.03399506211280823,0.010371746495366096,0.0049630580469965935,0.0024696686305105686
15,8.234930,2025-10-17 16:03:16,0.03890909627079964,0.011592436581850052,0.004994541872292757,0.0024910676293075085
15,9.974174,2025-10-17 16:03:21,0.034038592129945755,0.009644269943237305,0.004984238650649786,0.0024821655824780464
15,9.750024,2025-10-17 16:03:25,0.032510705292224884,0.00902385264635086,0.004980399273335934,0.002479580696672201
15,8.217603,2025-10-17 16:03:28,0.03646956384181976,0.010523505508899689,0.0049902526661753654,0.0024866322055459023
15,8.358439,2025-10-17 16:03:32,0.02889203652739525,0.00762974051758647,0.0049851080402731895,0.0024794319178909063
15,10.229002,2025-10-17 16:03:36,0.028608713299036026,0.007732486352324486,0.004974005278199911,0.002473443513736129
15,5.692758,2025-10-17 16:03:42,0.023035846650600433,0.00792640633881092,0.004879133775830269,0.0024213516153395176
15,11.226794,2025-10-17 16:03:49,0.02586466446518898,0.007101516705006361,0.004961606115102768,0.0024673650041222572
15,8.956778,2025-10-17 16:03:53,0.029559139162302017,0.008858702145516872,0.00495358370244503,0.002469321247190237
15,9.132342,2025-10-17 16:03:58,0.02722517028450966,0.008064137771725655,0.004960373975336552,0.002462018746882677
15,10.052624,2025-10-17 16:04:05,0.025957752019166946,0.008368182927370071,0.004955585114657879,0.0024642315693199635
15,9.673883,2025-10-17 16:04:10,0.02315032295882702,0.008155925199389458,0.004919343627989292,0.0024502859450876713
15,9.280845,2025-10-17 16:04:14,0.0232983585447073,0.006728088483214378,0.0049619125202298164,0.00246597733348608
16,11.879724,2025-10-17 16:04:19,0.025247611105442047,0.00758022116497159,0.00498131662607193,0.0024817592930048704
15,10.893852,2025-10-17 16:04:25,0.022011002525687218,0.007500361651182175,0.004948533605784178,0.0024629011750221252
16,8.683988,2025-10-17 16:04:31,0.024706561118364334,0.008876794949173927,0.004943482577800751,0.002456938149407506
16,8.784275,2025-10-17 16:04:39,0.020917600020766258,0.007452585734426975,0.004853082820773125,0.0024138425942510366
16,8.957558,2025-10-17 16:04:45,0.016402672976255417,0.007414175197482109,0.004885700531303883,0.00243550818413496
16,14.001097,2025-10-17 16:04:53,0.01771591044962406,0.007576340343803167,0.0048684366047382355,0.002418885240331292
16,14.944460,2025-10-17 16:05:01,0.013954411260783672,0.006003000773489475,0.004809762816876173,0.002397160977125168
16,12.801074,2025-10-17 16:05:09,0.01719239540398121,0.007039029151201248,0.004856027662754059,0.002406440209597349
16,10.679136,2025-10-17 16:05:18,0.01524682529270649,0.006797849200665951,0.004862378351390362,0.0024186098016798496
16,18.656839,2025-10-17 16:05:26,0.017064925283193588,0.008113284595310688,0.004771735519170761,0.0023716178257018328
16,16.229061,2025-10-17 16:05:35,0.018625419586896896,0.007848624140024185,0.004712153226137161,0.002349035581573844
16,9.249146,2025-10-17 16:05:40,0.02207837998867035,0.008292579092085361,0.004869261756539345,0.002411845838651061
16,10.614029,2025-10-17 16:05:48,0.02240288071334362,0.0076695713214576244,0.00483893183991313,0.0024018515832722187
16,7.032565,2025-10-17 16:05:55,0.016718462109565735,0.00530765438452363,0.0048105050809681416,0.0023838395718485117
15,9.963393,2025-10-17 16:06:00,0.02248147316277027,0.007881222292780876,0.0048861438408494,0.0024191986303776503
15,9.284976,2025-10-17 16:06:04,0.018961038440465927,0.006774957291781902,0.004831956699490547,0.0023921234533190727
16,10.312703,2025-10-17 16:06:11,0.017039867118000984,0.005675590131431818,0.004881436936557293,0.0024266317486763
16,14.071980,2025-10-17 16:06:20,0.019302109256386757,0.006210904568433762,0.004864629358053207,0.002417699433863163
16,10.196527,2025-10-17 16:06:24,0.022427238523960114,0.007625463418662548,0.0049183303490281105,0.0024437629617750645
16,10.623018,2025-10-17 16:06:30,0.023580875247716904,0.0073103588074445724,0.004918084479868412,0.002443894976750016
15,12.851236,2025-10-17 16:06:38,0.020641470327973366,0.007559933699667454,0.004860150162130594,0.0024096136912703514
16,7.972769,2025-10-17 16:06:46,0.018933026120066643,0.008237455040216446,0.004837847780436277,0.0024040124844759703
16,19.785091,2025-10-17 16:06:55,0.0188664048910141,0.008808320388197899,0.004865322262048721,0.002423142082989216
16,8.218957,2025-10-17 16:07:03,0.014662307687103748,0.005669937934726477,0.004909815266728401,0.0024442775174975395
16,7.233926,2025-10-17 16:07:11,0.020774928852915764,0.007328695617616177,0.0049278391525149345,0.002457462018355727
16,10.253751,2025-10-17 16:07:15,0.016879955306649208,0.006296059582382441,0.004934486001729965,0.0024516060948371887
15,9.699946,2025-10-17 16:07:19,0.023371603339910507,0.008832013234496117,0.004942403640598059,0.0024593945126980543
15,16.233818,2025-10-17 16:07:27,0.025904659181833267,0.007924774661660194,0.004963575396686792,0.0024734162725508213
15,9.438126,2025-10-17 16:07:30,0.02491617202758789,0.007548799738287926,0.0049695344641804695,0.002470829989761114
16,9.656852,2025-10-17 16:07:34,0.02986857295036316,0.008367329835891724,0.0049775284714996815,0.0024787099100649357
16,8.407459,2025-10-17 16:07:37,0.033318378031253815,0.009582220576703548,0.004974297247827053,0.0024761222302913666
16,9.808451,2025-10-17 16:07:41,0.030815232545137405,0.00972963497042656,0.004971924237906933,0.0024766712449491024
15,8.131023,2025-10-17 16:07:44,0.02819051221013069,0.007589510641992092,0.004991217982023954,0.0024893174413591623
15,9.424199,2025-10-17 16:07:48,0.02893981710076332,0.007943170145154,0.004981480538845062,0.002480457304045558
15,11.053156,2025-10-17 16:07:54,0.029157867655158043,0.008229522034525871,0.0049843257293105125,0.0024837804958224297
15,10.482712,2025-10-17 16:07:58,0.030636001378297806,0.0096790362149477,0.004974248353391886,0.002476428635418415
15,8.711305,2025-10-17 16:08:01,0.03299788758158684,0.01032940112054348,0.004969028756022453,0.002479364862665534
15,10.031535,2025-10-17 16:08:05,0.03333535045385361,0.009248193353414536,0.004987507127225399,0.002485512522980571
15,10.081916,2025-10-17 16:08:10,0.03179144859313965,0.008170658722519875,0.004981513135135174,0.002482242649421096
15,9.470951,2025-10-17 16:08:13,0.03607841953635216,0.009746330790221691,0.004993455484509468,0.002490612678229809
16,10.859398,2025-10-17 16:08:18,0.026679914444684982,0.007377880625426769,0.00497488072142005,0.0024782416876405478
16,11.716577,2025-10-17 16:08:24,0.023914994671940804,0.006895340513437986,0.004960615187883377,0.002472176216542721
16,8.620479,2025-10-17 16:08:28,0.023250605911016464,0.008058876730501652,0.004942873492836952,0.002464060205966234
15,11.441680,2025-10-17 16:08:32,0.02551668882369995,0.007151908241212368,0.004963951651006937,0.002473248168826103
15,9.913466,2025-10-17 16:08:36,0.028195858001708984,0.009254164062440395,0.004966952838003635,0.0024786933790892363
16,11.090007,2025-10-17 16:08:40,0.029864748939871788,0.009116226807236671,0.004971006885170937,0.002478548791259527
16,9.166749,2025-10-17 16:08:44,0.03501759469509125,0.010678566060960293,0.004981879610568285,0.002489183098077774
16,8.201125,2025-10-17 16:08:47,0.02561292052268982,0.008884100243449211,0.0049714501947164536,0.002478934358805418
15,19.593750,2025-10-17 16:08:56,0.02268233150243759,0.007649553939700127,0.004954501986503601,0.002472019987180829
15,10.658512,2025-10-17 16:09:02,0.025396516546607018,0.007765952497720718,0.004961500409990549,0.002469562226906419
15,11.459039,2025-10-17 16:09:08,0.02436351589858532,0.007942689582705498,0.0049478705041110516,0.0024576587602496147
16,14.595007,2025-10-17 16:09:16,0.02365095168352127,0.008731028065085411,0.0048914579674601555,0.0024425312876701355
15,14.461931,2025-10-17 16:09:24,0.024528827518224716,0.007745278067886829,0.004907375201582909,0.0024469231721013784
15,11.171821,2025-10-17 16:09:29,0.022640198469161987,0.00910797156393528,0.004919401369988918,0.002451780019327998
15,11.036465,2025-10-17 16:09:33,0.01969185844063759,0.006336306221783161,0.004964640364050865,0.0024703252129256725
16,12.702730,2025-10-17 16:09:40,0.023339610546827316,0.0076339878141880035,0.004966932348906994,0.0024737210478633642
16,11.352989,2025-10-17 16:09:46,0.020961711183190346,0.007389220409095287,0.004929034039378166,0.00245906924828887
16,10.752026,2025-10-17 16:09:50,0.026195069774985313,0.008358556777238846,0.004941004328429699,0.0024575924035161734
16,12.547327,2025-10-17 16:09:55,0.026976648718118668,0.00937548279762268,0.004922940861433744,0.002453936729580164
16,16.889389,2025-10-17 16:10:04,0.02001575380563736,0.005871745757758617,0.004941717721521854,0.0024497625418007374
16,13.370788,2025-10-17 16:10:09,0.0184573195874691,0.006572700571268797,0.004832324106246233,0.002402009442448616
16,12.554395,2025-10-17 16:10:14,0.021441258490085602,0.007381192874163389,0.004886316135525703,0.002423226833343506
16,10.060580,2025-10-17 16:10:18,0.02493012137711048,0.008450947701931,0.004875435493886471,0.0024206978268921375
16,10.249539,2025-10-17 16:10:26,0.02039537951350212,0.007115625310689211,0.004858333617448807,0.002422699239104986
16,12.820580,2025-10-17 16:10:32,0.018258042633533478,0.007306016515940428,0.004807205870747566,0.0023806318640708923
16,15.799107,2025-10-17 16:10:39,0.01974162459373474,0.008485369384288788,0.004789021797478199,0.0023834193125367165
16,11.849276,2025-10-17 16:10:45,0.018475431948900223,0.00834493339061737,0.0047700610011816025,0.0023686180356889963
