Training Log
Start Time: 2025-10-24 15:28:29
Num Actors: 16
Horizon Length: 128
Minibatch Size: 256
Mini Epochs: 5
Learning Rate: 1e-3
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp,End_Position_Reward,Action_Smoothness
0,0.000000,2025-10-24 15:28:29,0.0,0.0,0.0,0.0,0.000000,0.000000
16,2.773166,2025-10-24 15:28:34,0.019754907116293907,0.007145971059799194,0.004913461394608021,0.0024150973185896873,0.011713,-4.593275
15,1.551529,2025-10-24 15:28:38,0.036932408809661865,0.009109201841056347,0.004970034584403038,0.002465473720803857,0.008498,-4.733135
16,1.481475,2025-10-24 15:28:40,0.03755716234445572,0.009357435628771782,0.004978640004992485,0.0024731627199798822,0.008498,-4.391125
16,1.193245,2025-10-24 15:28:43,0.039869312196969986,0.011099368333816528,0.004994975868612528,0.0024899195414036512,0.008497,-3.970316
16,1.265852,2025-10-24 15:28:45,0.0389675498008728,0.011662526056170464,0.0049803005531430244,0.002479073591530323,0.008498,-4.581108
16,1.353941,2025-10-24 15:28:47,0.0394844189286232,0.011191312223672867,0.0049811312928795815,0.0024859767872840166,0.008494,-4.741498
15,1.039679,2025-10-24 15:28:49,0.04230211675167084,0.012301848269999027,0.00499554630368948,0.002490213606506586,0.008495,-5.041773
16,1.332501,2025-10-24 15:28:52,0.03831959888339043,0.009834143333137035,0.004987689666450024,0.0024804261047393084,0.008499,-5.076258
16,1.256488,2025-10-24 15:28:55,0.037762776017189026,0.010861372575163841,0.004990218207240105,0.0024831783957779408,0.008499,-5.028868
16,1.321061,2025-10-24 15:28:57,0.03804261237382889,0.010553719475865364,0.004974645562469959,0.0024738505017012358,0.008499,-3.933201
15,1.269384,2025-10-24 15:28:59,0.03971441090106964,0.01000354252755642,0.004991772584617138,0.002483698073774576,0.008500,-5.370979
15,1.019881,2025-10-24 15:29:01,0.042995162308216095,0.012039910070598125,0.004997236654162407,0.002491004765033722,0.008499,-6.583080
15,1.268418,2025-10-24 15:29:03,0.038550447672605515,0.009905846789479256,0.00498844962567091,0.0024795846547931433,0.008497,-3.696044
16,1.090372,2025-10-24 15:29:05,0.0413350909948349,0.011338954791426659,0.0049959514290094376,0.0024909167550504208,0.008496,-4.935550
15,0.886886,2025-10-24 15:29:07,0.04385434091091156,0.013003131374716759,0.0049963826313614845,0.002490451792255044,0.008500,-5.067629
15,0.871379,2025-10-24 15:29:09,0.044129878282547,0.013324402272701263,0.004996811505407095,0.002491628983989358,0.008497,-4.781338
15,0.899155,2025-10-24 15:29:11,0.0437273308634758,0.01318742148578167,0.004996113944798708,0.002490841317921877,0.008500,-5.145465
15,0.987797,2025-10-24 15:29:13,0.042613331228494644,0.012134701944887638,0.004996545612812042,0.002490258775651455,0.008496,-3.621915
15,1.158471,2025-10-24 15:29:15,0.040644723922014236,0.01049121841788292,0.004995075520128012,0.002487638732418418,0.008497,-5.113951
15,0.897644,2025-10-24 15:29:17,0.04327937215566635,0.01318609993904829,0.004996585659682751,0.002491048537194729,0.008494,-4.123426
16,1.085037,2025-10-24 15:29:19,0.04142230004072189,0.01176450401544571,0.004996283911168575,0.002491374034434557,0.008494,-3.812790
16,1.066039,2025-10-24 15:29:21,0.04207805171608925,0.012010062113404274,0.004995040595531464,0.0024886452592909336,0.008496,-5.143380
16,1.035541,2025-10-24 15:29:23,0.042409639805555344,0.012355431914329529,0.004995811730623245,0.002489890204742551,0.008496,-6.416408
15,0.955377,2025-10-24 15:29:25,0.043600913137197495,0.012686097994446754,0.0049957092851400375,0.0024883230216801167,0.008498,-5.300367
16,0.992641,2025-10-24 15:29:27,0.043220676481723785,0.012355565093457699,0.0049963281489908695,0.0024898925330489874,0.008497,-4.104995
16,0.855381,2025-10-24 15:29:29,0.04478342831134796,0.013559626415371895,0.004998451564460993,0.0024935428518801928,0.008499,-5.331141
15,1.074879,2025-10-24 15:29:31,0.042221762239933014,0.011691249907016754,0.004994767718017101,0.0024874177761375904,0.008499,-4.772005
16,1.136248,2025-10-24 15:29:33,0.04044055938720703,0.011468091979622841,0.004991910886019468,0.002485522534698248,0.008499,-4.546081
16,1.075886,2025-10-24 15:29:35,0.04180917143821716,0.01188699435442686,0.004995911382138729,0.002489649225026369,0.008494,-5.488232
16,1.029827,2025-10-24 15:29:37,0.04272487759590149,0.012156139127910137,0.004996508359909058,0.002490332815796137,0.008496,-5.477791
15,0.886342,2025-10-24 15:29:39,0.04415930435061455,0.01320414524525404,0.004996872041374445,0.00249130348674953,0.008496,-5.597864
15,0.847909,2025-10-24 15:29:41,0.0446539968252182,0.013636967167258263,0.004997575655579567,0.0024930303916335106,0.008496,-4.491014
15,0.928319,2025-10-24 15:29:43,0.04397059977054596,0.013156246393918991,0.004996094852685928,0.0024903775192797184,0.008500,-4.245342
15,0.889955,2025-10-24 15:29:45,0.04472057521343231,0.013544445857405663,0.004997498821467161,0.002492396393790841,0.008495,-5.068986
15,0.963630,2025-10-24 15:29:47,0.04346666857600212,0.012884151190519333,0.004995540715754032,0.0024891840294003487,0.008498,-4.585518
15,0.875937,2025-10-24 15:29:49,0.04481149837374687,0.013623462989926338,0.004998235963284969,0.0024932927917689085,0.008497,-5.864911
15,0.939801,2025-10-24 15:29:51,0.044107913970947266,0.01310184970498085,0.004997037351131439,0.0024919123388826847,0.008496,-4.664087
15,0.919690,2025-10-24 15:29:53,0.044430650770664215,0.01317557878792286,0.004997417330741882,0.0024924573954194784,0.008495,-5.037917
15,0.911093,2025-10-24 15:29:55,0.04476474970579147,0.013300063088536263,0.0049978899769485,0.0024930667132139206,0.008494,-4.383035
15,0.923540,2025-10-24 15:29:57,0.04402446746826172,0.013220636174082756,0.0049979183822870255,0.002493280451744795,0.008496,-5.046659
15,0.928918,2025-10-24 15:29:59,0.043758124113082886,0.013289637863636017,0.004996836185455322,0.0024915626272559166,0.008499,-4.859122
15,0.765157,2025-10-24 15:30:01,0.04585876688361168,0.014604723080992699,0.004998298361897469,0.0024942243471741676,0.008497,-6.161570
