Training Log
Start Time: 2025-11-04 22:40:57
Num Actors: 4096
Horizon Length: 128
Minibatch Size: 1024
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 100000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp,drone_payload,drone_drone,Action_Smoothness
0,0.000000,2025-11-04 22:40:58,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000
13,566.797852,2025-11-04 22:41:13,0.005835882853716612,0.0020520780235528946,0.5906081795692444,0.19484105706214905,-0.000000,-0.254452,-0.281879
13,569.229858,2025-11-04 22:41:13,0.004503436386585236,0.001987971132621169,0.5899866223335266,0.19473178684711456,-0.000000,-0.272727,-0.264394
13,571.470947,2025-11-04 22:41:13,0.0034767400939017534,0.001942560775205493,0.5893316268920898,0.19463326036930084,-0.000000,-0.291617,-0.294577
13,571.600403,2025-11-04 22:41:13,0.003476221114397049,0.001940324204042554,0.5891222953796387,0.1946229189634323,-0.000000,-0.293625,-0.309830
13,572.468140,2025-11-04 22:41:13,0.0026883604004979134,0.001924110227264464,0.5888494849205017,0.19458238780498505,-0.000000,-0.302594,-0.193862
13,573.744751,2025-11-04 22:41:13,0.002685203682631254,0.0019097377080470324,0.5883877873420715,0.19452331960201263,-0.000000,-0.318826,-0.223261
13,573.851746,2025-11-04 22:41:13,0.0026846108958125114,0.0019072504946962,0.5883233547210693,0.19451360404491425,-0.000000,-0.321800,-0.245296
13,574.176147,2025-11-04 22:41:13,0.0020801944192498922,0.0019139631185680628,0.5881956219673157,0.19449429214000702,-0.000000,-0.327581,-0.320155
13,574.221680,2025-11-04 22:41:13,0.002079699421301484,0.0019114285241812468,0.5881322622299194,0.19448469579219818,-0.000000,-0.330659,-0.246791
13,574.360474,2025-11-04 22:41:13,0.002078659599646926,0.0019062740029767156,0.5878822803497314,0.19446563720703125,-0.000000,-0.337056,-0.278860
13,574.262817,2025-11-04 22:41:13,0.002078115474432707,0.0019036588491871953,0.5878206491470337,0.19445618987083435,-0.000000,-0.340501,-0.298057
13,574.305786,2025-11-04 22:41:13,0.0020775545854121447,0.0019010227406397462,0.5877593159675598,0.19444678723812103,-0.000000,-0.344084,-0.281531
13,574.309692,2025-11-04 22:41:13,0.002076977165415883,0.0018983660265803337,0.5876982808113098,0.1944374293088913,-0.000000,-0.347743,-0.201162
13,574.345764,2025-11-04 22:41:13,0.0016131233423948288,0.0019262464484199882,0.5875170230865479,0.19442807137966156,-0.000000,-0.351510,-0.155982
13,575.151001,2025-11-04 22:41:13,0.0016106627881526947,0.001912590116262436,0.587162435054779,0.19438166916370392,-0.000000,-0.370472,-0.312623
13,575.037842,2025-11-04 22:41:13,0.0016101307701319456,0.001909800572320819,0.587104320526123,0.1943724900484085,-0.000000,-0.374684,-0.281693
13,574.929199,2025-11-04 22:41:13,0.0016095848986878991,0.0019069912377744913,0.5870465040206909,0.19436334073543549,-0.000000,-0.378950,-0.226712
13,574.960938,2025-11-04 22:41:13,0.0012532561086118221,0.0019542912486940622,0.5868744850158691,0.19435420632362366,-0.000000,-0.383269,-0.304974
13,575.050110,2025-11-04 22:41:13,0.0012528157094493508,0.0019514297600835562,0.586817741394043,0.19434510171413422,-0.000000,-0.387619,-0.243763
13,575.372620,2025-11-04 22:41:13,0.001251431182026863,0.0019427220104262233,0.5865373611450195,0.1943179816007614,-0.000000,-0.400689,-0.273300
13,575.214294,2025-11-04 22:41:13,0.0012509467778727412,0.0019397783325985074,0.586482048034668,0.19430899620056152,-0.000000,-0.404951,-0.210067
13,574.846619,2025-11-04 22:41:13,0.0012504523620009422,0.0019368169596418738,0.5864269137382507,0.19430005550384521,-0.000000,-0.409246,-0.220273
13,574.562500,2025-11-04 22:41:13,0.0012499461881816387,0.0019338345155119896,0.5863720178604126,0.19429117441177368,-0.000000,-0.413520,-0.250505
13,574.681030,2025-11-04 22:41:13,0.0009756608633324504,0.0019989043939858675,0.5861547589302063,0.19427359104156494,-0.000000,-0.421856,-0.236979
13,574.054688,2025-11-04 22:41:13,0.00097524409648031,0.0019958214834332466,0.5861010551452637,0.19426491856575012,-0.000000,-0.425998,-0.293912
13,573.992920,2025-11-04 22:41:13,0.000974818249233067,0.00199272227473557,0.5859941244125366,0.19425629079341888,-0.000000,-0.430330,-0.229488
13,573.536011,2025-11-04 22:41:13,0.0009743832051753998,0.001989602344110608,0.5859410166740417,0.19424773752689362,-0.000000,-0.434922,-0.205884
13,572.987854,2025-11-04 22:41:13,0.0009739410015754402,0.001986464485526085,0.585835337638855,0.19423919916152954,-0.000000,-0.439601,-0.260534
13,572.196289,2025-11-04 22:41:13,0.0009734878549352288,0.0019833052065223455,0.5857828259468079,0.19423069059848785,-0.000000,-0.444232,-0.254728
13,571.785095,2025-11-04 22:41:13,0.0009730247547850013,0.0019801282323896885,0.5856783986091614,0.19422219693660736,-0.000000,-0.448847,-0.195981
13,571.755798,2025-11-04 22:41:13,0.0007623343262821436,0.0020712753757834435,0.585626482963562,0.19421370327472687,-0.000000,-0.453335,-0.224569
13,571.064697,2025-11-04 22:41:13,0.0007619629614055157,0.002067974302917719,0.5855231881141663,0.194205179810524,-0.000000,-0.457737,-0.262430
13,571.095032,2025-11-04 22:41:13,0.0007615829817950726,0.0020646490156650543,0.5854207277297974,0.1941966414451599,-0.000000,-0.462166,-0.246093
13,570.306580,2025-11-04 22:41:13,0.0007611960172653198,0.0020612995140254498,0.5853189826011658,0.19418811798095703,-0.000000,-0.466653,-0.234980
13,570.265625,2025-11-04 22:41:13,0.0007608018349856138,0.0020579290576279163,0.5852683186531067,0.19417962431907654,-0.000000,-0.471192,-0.222750
13,570.316406,2025-11-04 22:41:13,0.00076040078420192,0.002054534386843443,0.585167646408081,0.19417113065719604,-0.000000,-0.475831,-0.216871
13,569.977539,2025-11-04 22:41:13,0.0007599904201924801,0.002051119226962328,0.5850676894187927,0.19416265189647675,-0.000000,-0.480514,-0.238405
13,569.378540,2025-11-04 22:41:13,0.0007595745264552534,0.002047683112323284,0.58501797914505,0.19415420293807983,-0.000000,-0.485159,-0.199063
