Training Log
Start Time: 2025-10-15 23:26:59
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 5e-5
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp
0,0.000000,2025-10-15 23:26:59,0.0,0.0,0.0,0.0
16,140.996185,2025-10-15 23:27:04,0.2887047529220581,0.10795381665229797,0.04746931418776512,0.02288699895143509
18,159.848816,2025-10-15 23:27:08,0.3133507966995239,0.1172666847705841,0.04857517033815384,0.02374572679400444
17,139.002380,2025-10-15 23:27:11,0.3602047562599182,0.12342233955860138,0.0490604043006897,0.02408400923013687
17,113.958832,2025-10-15 23:27:15,0.2475806325674057,0.08383429050445557,0.04857737571001053,0.0234342310577631
16,120.316605,2025-10-15 23:27:18,0.25824812054634094,0.08135128766298294,0.04788074269890785,0.022932151332497597
16,146.505951,2025-10-15 23:27:22,0.24095185101032257,0.06966817378997803,0.048484478145837784,0.023331012576818466
18,163.438690,2025-10-15 23:27:26,0.270541787147522,0.07599946856498718,0.046885211020708084,0.022306066006422043
17,142.389389,2025-10-15 23:27:30,0.258450984954834,0.07452079653739929,0.04729723930358887,0.02250034734606743
16,154.306381,2025-10-15 23:27:35,0.35817062854766846,0.10613759607076645,0.04914337396621704,0.024126851931214333
18,138.879318,2025-10-15 23:27:38,0.32397204637527466,0.09506341814994812,0.04832279309630394,0.023167205974459648
17,136.216476,2025-10-15 23:27:41,0.3122708797454834,0.08709950000047684,0.04748264700174332,0.022292234003543854
16,141.208572,2025-10-15 23:27:45,0.3500794768333435,0.10493127256631851,0.04739172011613846,0.022183779627084732
17,138.558380,2025-10-15 23:27:48,0.38071104884147644,0.11947136372327805,0.04847070202231407,0.023045336827635765
19,143.396744,2025-10-15 23:27:51,0.39833542704582214,0.12939107418060303,0.04859040677547455,0.02313731610774994
18,137.036972,2025-10-15 23:27:55,0.39711591601371765,0.1255582571029663,0.04808180034160614,0.02256232127547264
18,130.306122,2025-10-15 23:27:58,0.35708552598953247,0.10580183565616608,0.04743177443742752,0.02187851443886757
