Training Log
Start Time: 2025-10-20 22:22:44
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 5e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp,End_Position_Reward,Action_Smoothness
0,0.000000,2025-10-20 22:22:44,0.0,0.0,0.0,0.0,0.000000,0.000000
16,9.025252,2025-10-20 22:22:49,0.03394271805882454,0.0117948604747653,0.004923915024846792,0.002442778553813696,0.000000,-0.002868
16,21.539492,2025-10-20 22:22:56,0.03275367245078087,0.01090018916875124,0.004775471054017544,0.00241779163479805,0.000000,-0.003711
16,7.707404,2025-10-20 22:22:59,0.02957390435039997,0.008618149906396866,0.0049080150201916695,0.002412528498098254,0.000000,-0.003166
16,7.676214,2025-10-20 22:23:02,0.01718573458492756,0.007133576087653637,0.004648701287806034,0.0023109521716833115,0.000000,-0.003326
16,14.080015,2025-10-20 22:23:06,0.021836575120687485,0.007713634520769119,0.004659872967749834,0.0023406692780554295,0.000000,-0.003050
16,14.875636,2025-10-20 22:23:13,0.02845439314842224,0.006960208527743816,0.004851543810218573,0.0023663626052439213,0.000000,-0.002958
16,7.188308,2025-10-20 22:23:16,0.03570941835641861,0.01001572422683239,0.004958013072609901,0.0024406148586422205,0.000000,-0.003687
16,5.443074,2025-10-20 22:23:18,0.03566303104162216,0.008858154527842999,0.004970060661435127,0.0024476428516209126,0.000000,-0.004346
16,6.839691,2025-10-20 22:23:21,0.03446231037378311,0.008691536262631416,0.00496360007673502,0.0024410225450992584,0.000000,-0.003397
16,5.260642,2025-10-20 22:23:24,0.03557928651571274,0.00831457506865263,0.004971576388925314,0.002448393264785409,0.000000,-0.002299
16,6.618777,2025-10-20 22:23:26,0.03489482402801514,0.008731383830308914,0.004959564656019211,0.0024356169160455465,0.000000,-0.002913
