Training Log
Start Time: 2025-10-29 01:10:08
Num Actors: 16
Horizon Length: 128
Minibatch Size: 256
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp,End_Position_Reward,Action_Smoothness
0,0.000000,2025-10-29 01:10:08,0.0,0.0,0.0,0.0,0.000000,0.000000
16,-294.020935,2025-10-29 01:10:25,-24.54654312133789,-8.520020484924316,0.0,0.0,-0.411740,-0.002291
16,-280.233826,2025-10-29 01:10:25,-24.19315528869629,-8.091085433959961,0.0,0.0,-0.411220,-0.002369
16,-261.854889,2025-10-29 01:10:25,-22.56026840209961,-7.526319980621338,0.0,0.0,-0.411173,-0.001945
16,-243.581085,2025-10-29 01:10:25,-20.925771713256836,-6.977755069732666,0.0,0.0,-0.411127,-0.002227
16,-225.703979,2025-10-29 01:10:25,-19.259428024291992,-6.431241989135742,0.0,0.0,-0.411034,-0.002725
16,-207.463654,2025-10-29 01:10:25,-17.693084716796875,-5.933119773864746,0.0,0.0,-0.410988,-0.002321
16,-189.127563,2025-10-29 01:10:25,-16.104782104492188,-5.40175724029541,0.0,0.0,-0.410942,-0.002524
16,-153.202835,2025-10-29 01:10:26,-12.884232521057129,-4.321250915527344,0.0,0.0,-0.410760,-0.002029
16,-135.469086,2025-10-29 01:10:26,-11.786017417907715,-3.792135238647461,0.0,0.0,-0.410625,-0.002647
16,-117.712845,2025-10-29 01:10:26,-10.076606750488281,-3.2467799186706543,0.0,0.0,-0.410492,-0.003229
15,-80.073746,2025-10-29 01:10:26,-6.7513861656188965,-2.1738901138305664,0.0,0.0,-0.410448,-0.002470
15,-61.827049,2025-10-29 01:10:26,-5.031740188598633,-1.6077396869659424,0.0,0.0,-0.424264,-0.002727
15,-43.601765,2025-10-29 01:10:26,-3.3756699562072754,-1.0885227918624878,0.0,0.0,-0.424264,-0.002472
15,-24.903486,2025-10-29 01:10:26,-1.7452150583267212,-0.5793449282646179,0.0,0.0,-0.424264,-0.002373
15,-561.254883,2025-10-29 01:10:52,-87.81607055664062,-9.184707641601562,0.0,0.0,-0.642896,-0.003100
15,-529.310486,2025-10-29 01:10:52,-83.08350372314453,-8.74913215637207,0.0,0.0,-0.642948,-0.002480
15,-497.121460,2025-10-29 01:10:52,-78.09390258789062,-8.049358367919922,0.0,0.0,-0.642992,-0.002626
15,-432.032776,2025-10-29 01:10:52,-68.13733673095703,-6.88795280456543,0.0,0.0,-0.424264,-0.002501
15,-396.476837,2025-10-29 01:10:52,-62.22266387939453,-6.255762100219727,0.0,0.0,-0.424264,-0.002328
15,-365.865479,2025-10-29 01:10:53,-57.54277801513672,-5.57863712310791,0.0,0.0,-0.424265,-0.002864
15,-330.978668,2025-10-29 01:10:53,-51.818016052246094,-5.051331520080566,0.0,0.0,-0.424266,-0.002916
15,-296.252136,2025-10-29 01:10:53,-46.27294158935547,-4.443203926086426,0.0,0.0,-0.424267,-0.002032
15,-261.834625,2025-10-29 01:10:53,-40.48379898071289,-3.815216541290283,0.0,0.0,-0.424269,-0.003015
15,-229.218933,2025-10-29 01:10:53,-35.429412841796875,-3.303617000579834,0.0,0.0,-0.424273,-0.002149
15,-158.452942,2025-10-29 01:10:53,-24.579143524169922,-2.3457860946655273,0.0,0.0,-0.424275,-0.002423
15,-120.823746,2025-10-29 01:10:53,-18.4381046295166,-1.7793123722076416,0.0,0.0,-0.424276,-0.001989
15,-93.262360,2025-10-29 01:10:53,-12.739741325378418,-1.1672805547714233,0.0,0.0,-0.424314,-0.002285
15,-58.921356,2025-10-29 01:10:54,-6.737054824829102,-0.7067985534667969,0.0,0.0,-0.424342,-0.002812
15,-406.027954,2025-10-29 01:11:11,-64.96826171875,-25.070213317871094,0.0,0.0,-0.754913,-0.002722
15,-381.178467,2025-10-29 01:11:11,-60.95164489746094,-23.46529769897461,0.0,0.0,-0.758568,-0.001577
15,-366.785034,2025-10-29 01:11:11,-59.799232482910156,-22.45327377319336,0.0,0.0,-0.779696,-0.002287
15,-343.436157,2025-10-29 01:11:11,-56.0787353515625,-20.983156204223633,0.0,0.0,-0.787325,-0.002126
15,-318.832153,2025-10-29 01:11:12,-52.44622802734375,-19.405691146850586,0.0,0.0,-0.793753,-0.002540
15,-301.005371,2025-10-29 01:11:12,-50.01573944091797,-18.204952239990234,0.0,0.0,-0.424265,-0.002263
15,-274.308533,2025-10-29 01:11:12,-45.63561248779297,-16.5499267578125,0.0,0.0,-0.424266,-0.001910
15,-250.716309,2025-10-29 01:11:12,-41.71795654296875,-15.056777954101562,0.0,0.0,-0.424268,-0.001841
15,-222.653915,2025-10-29 01:11:12,-36.74712371826172,-13.228188514709473,0.0,0.0,-0.424268,-0.002091
15,-196.063843,2025-10-29 01:11:12,-31.97402000427246,-11.613115310668945,0.0,0.0,-0.424270,-0.003103
15,-170.261795,2025-10-29 01:11:13,-27.483089447021484,-9.970476150512695,0.0,0.0,-0.424273,-0.001871
15,-117.085678,2025-10-29 01:11:13,-18.088359832763672,-6.539210796356201,0.0,0.0,-0.424277,-0.002450
15,-90.951218,2025-10-29 01:11:13,-13.484054565429688,-4.944583415985107,0.0,0.0,-0.424282,-0.002528
15,-84.780418,2025-10-29 01:11:14,-10.1316499710083,-3.5947160720825195,0.0,0.0,-0.424435,-0.002517
15,-57.458954,2025-10-29 01:11:14,-5.063009738922119,-1.862584114074707,0.0,0.0,-0.424460,-0.002421
15,-406.517365,2025-10-29 01:11:30,-63.79587173461914,-24.238689422607422,0.0,0.0,-0.746512,-0.002384
15,-379.499115,2025-10-29 01:11:30,-59.218780517578125,-22.650772094726562,0.0,0.0,-0.747704,-0.002742
15,-361.430969,2025-10-29 01:11:31,-57.31645965576172,-21.514522552490234,0.0,0.0,-0.763425,-0.002180
