Training Log
Start Time: 2025-10-17 15:49:25
Num Actors: 32
Horizon Length: 512
Minibatch Size: 256
Mini Epochs: 5
Learning Rate: 5e-5
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp
0,0.000000,2025-10-17 15:49:25,0.0,0.0,0.0,0.0
16,10.705742,2025-10-17 15:49:30,0.02036932483315468,0.007527890615165234,0.004946873523294926,0.002454562345519662
16,14.655151,2025-10-17 15:49:38,0.024191953241825104,0.010616282001137733,0.004921558313071728,0.0024533825926482677
16,10.683579,2025-10-17 15:49:44,0.01941259391605854,0.00656784325838089,0.0049519045278429985,0.0024638858158141375
16,12.666559,2025-10-17 15:49:51,0.01819640025496483,0.007192605175077915,0.004937158897519112,0.0024577463045716286
16,15.266160,2025-10-17 15:50:00,0.022484175860881805,0.008609616197645664,0.00491711962968111,0.002451440552249551
16,14.417033,2025-10-17 15:50:08,0.023983631283044815,0.008922028355300426,0.004899853840470314,0.002439020900055766
16,15.502447,2025-10-17 15:50:17,0.030337024480104446,0.009937492199242115,0.00494019128382206,0.0024651666171848774
16,13.527695,2025-10-17 15:50:24,0.01712184026837349,0.007387528195977211,0.004865352995693684,0.0024377964437007904
16,9.334785,2025-10-17 15:50:29,0.017079100012779236,0.005439292639493942,0.0049421959556639194,0.0024573991540819407
16,15.175076,2025-10-17 15:50:37,0.019052937626838684,0.007533402182161808,0.004892497323453426,0.0024350639432668686
16,15.259357,2025-10-17 15:50:46,0.023956850171089172,0.008148083463311195,0.00489619467407465,0.002436526585370302
16,16.203794,2025-10-17 15:50:54,0.023319920524954796,0.008256234228610992,0.004885551519691944,0.002438624855130911
16,12.806479,2025-10-17 15:51:02,0.018720492720603943,0.007423577830195427,0.004929688759148121,0.0024505138862878084
16,13.353906,2025-10-17 15:51:10,0.019776733592152596,0.007166632451117039,0.004891481716185808,0.002439378295093775
16,14.577669,2025-10-17 15:51:18,0.016045760363340378,0.006356075406074524,0.004798331763595343,0.002392436843365431
16,13.181952,2025-10-17 15:51:26,0.01689005270600319,0.005809052847325802,0.004848099313676357,0.002402090933173895
16,11.112284,2025-10-17 15:51:35,0.013406476005911827,0.00432948861271143,0.004817189183086157,0.0023939316160976887
16,12.813765,2025-10-17 15:51:42,0.013471771031618118,0.004887383431196213,0.004839859437197447,0.0024070136714726686
16,11.834943,2025-10-17 15:51:48,0.01972130686044693,0.006637040060013533,0.004913242533802986,0.0024370821192860603
16,13.350751,2025-10-17 15:51:57,0.018352674320340157,0.0063467021100223064,0.004822558723390102,0.0023993353825062513
16,12.150872,2025-10-17 15:52:05,0.016623057425022125,0.005816129967570305,0.00482272170484066,0.002402953105047345
16,11.975744,2025-10-17 15:52:13,0.01638251170516014,0.0054658567532896996,0.004859480075538158,0.002416071016341448
16,11.533360,2025-10-17 15:52:20,0.016219861805438995,0.005284068174660206,0.004867946729063988,0.002413906389847398
16,13.221704,2025-10-17 15:52:27,0.016789577901363373,0.0063384827226400375,0.004793719854205847,0.002361471299082041
16,14.074974,2025-10-17 15:52:36,0.0206951554864645,0.007641015108674765,0.004827896598726511,0.002393336035311222
16,12.148997,2025-10-17 15:52:43,0.017331397160887718,0.006998353637754917,0.004740533418953419,0.002350200666114688
16,13.201082,2025-10-17 15:52:49,0.017334366217255592,0.007216275203973055,0.004780842922627926,0.0023615695536136627
16,11.633311,2025-10-17 15:52:57,0.01422492228448391,0.005259610712528229,0.004755578935146332,0.0023495047353208065
16,15.745137,2025-10-17 15:54:54,0.015300600789487362,0.006593089550733566,0.004730912856757641,0.00235574459657073
16,12.836193,2025-10-17 15:55:03,0.015151744708418846,0.005758313462138176,0.004775367211550474,0.0023773310240358114
16,12.684701,2025-10-17 15:55:09,0.023915506899356842,0.007327733561396599,0.004891183227300644,0.0024330574087798595
16,14.522775,2025-10-17 15:55:17,0.020131446421146393,0.006612224504351616,0.004844453651458025,0.00241438252851367
16,10.265466,2025-10-17 15:55:22,0.011647788807749748,0.005971256643533707,0.004734383430331945,0.0023547871969640255
16,14.144416,2025-10-17 15:55:30,0.017840584740042686,0.00522218830883503,0.0047802189365029335,0.0023631122894585133
16,8.336410,2025-10-17 15:55:33,0.02577388659119606,0.009612418711185455,0.004785918164998293,0.0023725968785583973
16,11.724109,2025-10-17 15:55:40,0.016677305102348328,0.007607290521264076,0.0047312164679169655,0.0023445449769496918
16,14.507284,2025-10-17 15:55:48,0.019127976149320602,0.007935651578009129,0.004588499665260315,0.0022731139324605465
16,13.187444,2025-10-17 15:55:56,0.016383476555347443,0.007729142904281616,0.004613855853676796,0.002291192067787051
16,9.698466,2025-10-17 15:56:01,0.021917063742876053,0.007102402858436108,0.004829859361052513,0.002375937532633543
16,10.459867,2025-10-17 15:56:06,0.023411355912685394,0.007790582720190287,0.0047852760180830956,0.002367846667766571
16,14.303499,2025-10-17 15:56:13,0.01948489621281624,0.007828586734831333,0.004666014574468136,0.002317374339327216
16,13.113872,2025-10-17 15:56:21,0.015175551176071167,0.007944959215819836,0.004548408091068268,0.002237319014966488
16,11.173822,2025-10-17 15:56:27,0.015360684134066105,0.005523816216737032,0.0047410624101758,0.002329812152311206
16,9.609607,2025-10-17 15:56:31,0.023065920919179916,0.008313539437949657,0.004712581634521484,0.0023499084636569023
16,9.452563,2025-10-17 15:56:35,0.015004860237240791,0.00607043132185936,0.004754279740154743,0.0023402487859129906
16,15.416648,2025-10-17 15:56:44,0.012967155314981937,0.006477745249867439,0.0046427324414253235,0.0023064855486154556
16,10.917124,2025-10-17 15:56:49,0.017204130068421364,0.005968522280454636,0.004800282418727875,0.0023819722700864077
16,11.933654,2025-10-17 15:56:57,0.022761652246117592,0.006734243594110012,0.004851207602769136,0.0024029328487813473
16,13.967660,2025-10-17 15:57:05,0.01602303609251976,0.004840522538870573,0.0047902874648571014,0.0023603306617587805
16,8.811671,2025-10-17 15:57:09,0.01633681170642376,0.007879719138145447,0.004478168673813343,0.0022464997600764036
16,10.486915,2025-10-17 15:57:14,0.01663699559867382,0.005442230962216854,0.004865570925176144,0.0024082092568278313
16,10.134388,2025-10-17 15:57:19,0.021342618390917778,0.00868879072368145,0.004899810533970594,0.0024351796600967646
16,15.162428,2025-10-17 15:57:28,0.02541990578174591,0.009607701562345028,0.004867258481681347,0.00243187858723104
16,15.053590,2025-10-17 15:57:36,0.021539784967899323,0.008762816898524761,0.00490207364782691,0.0024361792020499706
16,15.043401,2025-10-17 15:57:45,0.01970747485756874,0.007011060602962971,0.004893777891993523,0.002433343091979623
16,15.633514,2025-10-17 15:57:53,0.016138458624482155,0.006691240705549717,0.004893694072961807,0.002435963600873947
16,16.144337,2025-10-17 15:58:02,0.01581110991537571,0.007254454307258129,0.0048705823719501495,0.00241899979300797
16,12.826066,2025-10-17 15:58:09,0.01595032587647438,0.005915399640798569,0.004882479086518288,0.0024270894937217236
15,11.347827,2025-10-17 15:58:16,0.019780155271291733,0.006748950108885765,0.004895272199064493,0.0024371531326323748
16,13.897884,2025-10-17 15:58:25,0.0192397590726614,0.006008762866258621,0.004917589481920004,0.0024407077580690384
16,14.063179,2025-10-17 15:58:33,0.017681784927845,0.005647688172757626,0.004894849844276905,0.002433394081890583
16,14.393422,2025-10-17 15:58:42,0.013021724298596382,0.006143889855593443,0.00487127061933279,0.0024184060748666525
16,15.672654,2025-10-17 15:58:50,0.013536958955228329,0.006996967829763889,0.004837010987102985,0.0024075289256870747
