Training Log
Start Time: 2025-11-04 22:40:04
Num Actors: 4096
Horizon Length: 128
Minibatch Size: 1024
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 100000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp,drone_payload,drone_drone,Action_Smoothness
0,0.000000,2025-11-04 22:40:04,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000
13,566.797852,2025-11-04 22:40:20,0.005835882853716612,0.0020520780235528946,0.5906081795692444,0.19484105706214905,-0.000000,-0.254452,-0.281879
13,569.229858,2025-11-04 22:40:20,0.004503436386585236,0.001987971132621169,0.5899866223335266,0.19473178684711456,-0.000000,-0.272727,-0.264394
13,571.470947,2025-11-04 22:40:20,0.0034767400939017534,0.001942560775205493,0.5893316268920898,0.19463326036930084,-0.000000,-0.291617,-0.294577
13,571.600403,2025-11-04 22:40:20,0.003476221114397049,0.001940324204042554,0.5891222953796387,0.1946229189634323,-0.000000,-0.293625,-0.309830
13,572.468140,2025-11-04 22:40:20,0.0026883604004979134,0.001924110227264464,0.5888494849205017,0.19458238780498505,-0.000000,-0.302594,-0.193862
13,573.744751,2025-11-04 22:40:20,0.002685203682631254,0.0019097377080470324,0.5883877873420715,0.19452331960201263,-0.000000,-0.318826,-0.223261
13,573.851746,2025-11-04 22:40:20,0.0026846108958125114,0.0019072504946962,0.5883233547210693,0.19451360404491425,-0.000000,-0.321800,-0.245296
13,574.176147,2025-11-04 22:40:20,0.0020801944192498922,0.0019139631185680628,0.5881956219673157,0.19449429214000702,-0.000000,-0.327581,-0.320155
13,574.221680,2025-11-04 22:40:20,0.002079699421301484,0.0019114285241812468,0.5881322622299194,0.19448469579219818,-0.000000,-0.330659,-0.246791
13,574.360474,2025-11-04 22:40:20,0.002078659599646926,0.0019062740029767156,0.5878822803497314,0.19446563720703125,-0.000000,-0.337056,-0.278860
13,574.262817,2025-11-04 22:40:20,0.002078115474432707,0.0019036588491871953,0.5878206491470337,0.19445618987083435,-0.000000,-0.340501,-0.298057
13,574.305786,2025-11-04 22:40:20,0.0020775545854121447,0.0019010227406397462,0.5877593159675598,0.19444678723812103,-0.000000,-0.344084,-0.281531
13,574.309692,2025-11-04 22:40:20,0.002076977165415883,0.0018983660265803337,0.5876982808113098,0.1944374293088913,-0.000000,-0.347743,-0.201162
13,574.345764,2025-11-04 22:40:20,0.0016131233423948288,0.0019262464484199882,0.5875170230865479,0.19442807137966156,-0.000000,-0.351510,-0.155982
13,575.151001,2025-11-04 22:40:20,0.0016106627881526947,0.001912590116262436,0.587162435054779,0.19438166916370392,-0.000000,-0.370472,-0.312623
13,575.037842,2025-11-04 22:40:20,0.0016101307701319456,0.001909800572320819,0.587104320526123,0.1943724900484085,-0.000000,-0.374684,-0.281693
13,574.929199,2025-11-04 22:40:20,0.0016095848986878991,0.0019069912377744913,0.5870465040206909,0.19436334073543549,-0.000000,-0.378950,-0.226712
13,574.960938,2025-11-04 22:40:20,0.0012532561086118221,0.0019542912486940622,0.5868744850158691,0.19435420632362366,-0.000000,-0.383269,-0.304974
13,575.050110,2025-11-04 22:40:20,0.0012528157094493508,0.0019514297600835562,0.586817741394043,0.19434510171413422,-0.000000,-0.387619,-0.243763
13,575.372620,2025-11-04 22:40:20,0.001251431182026863,0.0019427220104262233,0.5865373611450195,0.1943179816007614,-0.000000,-0.400689,-0.273300
13,575.214294,2025-11-04 22:40:20,0.0012509467778727412,0.0019397783325985074,0.586482048034668,0.19430899620056152,-0.000000,-0.404951,-0.210067
13,574.846619,2025-11-04 22:40:20,0.0012504523620009422,0.0019368169596418738,0.5864269137382507,0.19430005550384521,-0.000000,-0.409246,-0.220273
13,574.562500,2025-11-04 22:40:20,0.0012499461881816387,0.0019338345155119896,0.5863720178604126,0.19429117441177368,-0.000000,-0.413520,-0.250505
13,574.681030,2025-11-04 22:40:20,0.0009756608633324504,0.0019989043939858675,0.5861547589302063,0.19427359104156494,-0.000000,-0.421856,-0.236979
13,574.054688,2025-11-04 22:40:20,0.00097524409648031,0.0019958214834332466,0.5861010551452637,0.19426491856575012,-0.000000,-0.425998,-0.293912
13,573.992920,2025-11-04 22:40:20,0.000974818249233067,0.00199272227473557,0.5859941244125366,0.19425629079341888,-0.000000,-0.430330,-0.229488
13,573.536011,2025-11-04 22:40:20,0.0009743832051753998,0.001989602344110608,0.5859410166740417,0.19424773752689362,-0.000000,-0.434922,-0.205884
13,572.987854,2025-11-04 22:40:20,0.0009739410015754402,0.001986464485526085,0.585835337638855,0.19423919916152954,-0.000000,-0.439601,-0.260534
13,572.196289,2025-11-04 22:40:20,0.0009734878549352288,0.0019833052065223455,0.5857828259468079,0.19423069059848785,-0.000000,-0.444232,-0.254728
13,571.785095,2025-11-04 22:40:20,0.0009730247547850013,0.0019801282323896885,0.5856783986091614,0.19422219693660736,-0.000000,-0.448847,-0.195981
13,571.755798,2025-11-04 22:40:20,0.0007623343262821436,0.0020712753757834435,0.585626482963562,0.19421370327472687,-0.000000,-0.453335,-0.224569
13,571.064697,2025-11-04 22:40:20,0.0007619629614055157,0.002067974302917719,0.5855231881141663,0.194205179810524,-0.000000,-0.457737,-0.262430
13,571.095032,2025-11-04 22:40:20,0.0007615829817950726,0.0020646490156650543,0.5854207277297974,0.1941966414451599,-0.000000,-0.462166,-0.246093
13,570.306580,2025-11-04 22:40:20,0.0007611960172653198,0.0020612995140254498,0.5853189826011658,0.19418811798095703,-0.000000,-0.466653,-0.234980
13,570.265625,2025-11-04 22:40:20,0.0007608018349856138,0.0020579290576279163,0.5852683186531067,0.19417962431907654,-0.000000,-0.471192,-0.222750
13,570.316406,2025-11-04 22:40:20,0.00076040078420192,0.002054534386843443,0.585167646408081,0.19417113065719604,-0.000000,-0.475831,-0.216871
13,569.977539,2025-11-04 22:40:20,0.0007599904201924801,0.002051119226962328,0.5850676894187927,0.19416265189647675,-0.000000,-0.480514,-0.238405
13,569.378540,2025-11-04 22:40:20,0.0007595745264552534,0.002047683112323284,0.58501797914505,0.19415420293807983,-0.000000,-0.485159,-0.199063
13,568.856445,2025-11-04 22:40:26,0.0005972940707579255,0.0021649121772497892,0.5849190354347229,0.19414575397968292,-0.000000,-0.489839,-0.211823
13,568.045959,2025-11-04 22:40:26,0.0005969586782157421,0.0021613205317407846,0.5848698019981384,0.1941373199224472,-0.000000,-0.494479,-0.271793
13,566.942017,2025-11-04 22:40:26,0.0005966166500002146,0.0021577104926109314,0.5847718119621277,0.1941288858652115,-0.000000,-0.499021,-0.179203
13,566.403076,2025-11-04 22:40:26,0.0005962685099802911,0.002154082525521517,0.5846745371818542,0.19412045180797577,-0.000000,-0.503546,-0.255630
13,565.880432,2025-11-04 22:40:26,0.0005959149566479027,0.0021504380274564028,0.5845779180526733,0.19411203265190125,-0.000000,-0.508142,-0.248795
13,565.040405,2025-11-04 22:40:26,0.0005955541855655611,0.002146773273125291,0.5845298171043396,0.19410362839698792,-0.000000,-0.512689,-0.215682
13,564.707397,2025-11-04 22:40:26,0.0005951879429630935,0.002143092220649123,0.5844340920448303,0.19409526884555817,-0.000000,-0.517078,-0.224862
13,564.182068,2025-11-04 22:40:26,0.0005948151228949428,0.0021393911447376013,0.5843389630317688,0.1940869390964508,-0.000000,-0.521511,-0.305717
13,563.041626,2025-11-04 22:40:26,0.000469633232569322,0.0022869191598147154,0.5842916369438171,0.19407862424850464,-0.000000,-0.526093,-0.348278
13,562.168213,2025-11-04 22:40:26,0.00046933238627389073,0.0022830076050013304,0.5841974020004272,0.19407032430171967,-0.000000,-0.530662,-0.282004
13,561.113770,2025-11-04 22:40:26,0.0004690267669502646,0.0022790725342929363,0.5841037631034851,0.1940620392560959,-0.000000,-0.535107,-0.232524
13,560.708374,2025-11-04 22:40:26,0.0004687164619099349,0.002275114646181464,0.584010660648346,0.1940537542104721,-0.000000,-0.539515,-0.210167
13,559.993530,2025-11-04 22:40:26,0.00046840053983032703,0.0022711334750056267,0.5839181542396545,0.19404546916484833,-0.000000,-0.544059,-0.284638
13,559.309448,2025-11-04 22:40:26,0.00046807993203401566,0.0022671278566122055,0.5838261842727661,0.19403718411922455,-0.000000,-0.548725,-0.310538
13,558.411255,2025-11-04 22:40:26,0.0004677546094171703,0.0022630970925092697,0.5837804079055786,0.19402886927127838,-0.000000,-0.553588,-0.300239
13,557.092529,2025-11-04 22:40:26,0.0004674236988648772,0.002259042114019394,0.583689272403717,0.19402053952217102,-0.000000,-0.558683,-0.267214
13,555.630127,2025-11-04 22:40:26,0.00037068373057991266,0.0024423913564532995,0.5835986137390137,0.19401217997074127,-0.000000,-0.563760,-0.267629
13,554.245789,2025-11-04 22:40:26,0.0003704162663780153,0.0024380534887313843,0.5835084915161133,0.19400377571582794,-0.000000,-0.568812,-0.291494
13,552.848999,2025-11-04 22:40:26,0.0003701443783938885,0.002433690708130598,0.5834189653396606,0.19399535655975342,-0.000000,-0.573983,-0.255150
13,551.207153,2025-11-04 22:40:26,0.0003698687651194632,0.0024293058086186647,0.5833743810653687,0.1939869225025177,-0.000000,-0.579147,-0.291412
13,549.435303,2025-11-04 22:40:26,0.0003695891355164349,0.002424899023026228,0.5832855105400085,0.1939784437417984,-0.000000,-0.584149,-0.247718
13,548.367432,2025-11-04 22:40:26,0.00036930516944266856,0.0024204698856920004,0.5831971764564514,0.1939699500799179,-0.000000,-0.589158,-0.293831
13,546.520996,2025-11-04 22:40:26,0.00036901753628626466,0.0024160139728337526,0.5831092596054077,0.19396139681339264,-0.000000,-0.594267,-0.210671
13,545.432678,2025-11-04 22:40:26,0.0003687255666591227,0.0024115366395562887,0.583021879196167,0.19395282864570618,-0.000000,-0.599407,-0.258834
13,544.653442,2025-11-04 22:40:26,0.00029380994965322316,0.0026379877235740423,0.5829349756240845,0.19394421577453613,-0.000000,-0.604473,-0.267744
13,543.419678,2025-11-04 22:40:26,0.00029357243329286575,0.002633148105815053,0.5828484296798706,0.1939355581998825,-0.000000,-0.609498,-0.283864
13,541.887024,2025-11-04 22:40:26,0.0002933320647571236,0.0026282859034836292,0.5827624201774597,0.1939268559217453,-0.000000,-0.614609,-0.263290
13,541.148926,2025-11-04 22:40:26,0.0002930882037617266,0.002623399021103978,0.582676887512207,0.19391809403896332,-0.000000,-0.619938,-0.261020
13,539.709595,2025-11-04 22:40:26,0.0002928412286564708,0.0026184923481196165,0.582591712474823,0.19390925765037537,-0.000000,-0.625402,-0.302969
13,538.462280,2025-11-04 22:40:26,0.00029259081929922104,0.0026135649532079697,0.5825070738792419,0.19390034675598145,-0.000000,-0.630863,-0.205313
13,536.869324,2025-11-04 22:40:26,0.0002923369756899774,0.002608613343909383,0.5824227929115295,0.19389137625694275,-0.000000,-0.636393,-0.298825
13,533.406311,2025-11-04 22:40:26,0.00029207978514023125,0.002603638917207718,0.5823388695716858,0.1938822865486145,-0.000000,-0.642066,-0.219200
13,531.824585,2025-11-04 22:40:26,0.0002339309430681169,0.002882711822167039,0.582255482673645,0.19387313723564148,-0.000000,-0.647774,-0.259622
13,529.713379,2025-11-04 22:40:26,0.0002337213372811675,0.0028772721998393536,0.5821724534034729,0.19386383891105652,-0.000000,-0.653343,-0.208393
13,528.265991,2025-11-04 22:40:26,0.00023350899573415518,0.002871800446882844,0.5820897817611694,0.1938544660806656,-0.000000,-0.658935,-0.237169
13,526.393433,2025-11-04 22:40:26,0.00023329399118665606,0.0028663049452006817,0.5820075273513794,0.1938449591398239,-0.000000,-0.664621,-0.232972
13,525.078491,2025-11-04 22:40:26,0.00023307627998292446,0.0028607817366719246,0.5819257497787476,0.19383537769317627,-0.000000,-0.670221,-0.248754
13,522.024658,2025-11-04 22:40:26,0.00023285564384423196,0.0028552296571433544,0.5818442702293396,0.19382569193840027,-0.000000,-0.675567,-0.276421
13,520.075195,2025-11-04 22:40:26,0.00023263259208761156,0.0028496556915342808,0.5817632079124451,0.19381588697433472,-0.000000,-0.680815,-0.237181
13,519.151123,2025-11-04 22:40:26,0.0002324063825653866,0.0028440533205866814,0.5816825032234192,0.1938059777021408,-0.000000,-0.686098,-0.241114
13,517.523315,2025-11-04 22:40:26,0.00018715651822276413,0.0031881320755928755,0.581602156162262,0.19379599392414093,-0.000000,-0.691372,-0.249247
13,515.244507,2025-11-04 22:40:26,0.00018697153427638113,0.003181932494044304,0.5815221667289734,0.1937859058380127,-0.000000,-0.696684,-0.269247
13,512.600220,2025-11-04 22:40:26,0.00018678420747164637,0.003175705671310425,0.581442654132843,0.1937757283449173,-0.000000,-0.702173,-0.240855
13,510.377319,2025-11-04 22:40:26,0.00018659478519111872,0.003169451840221882,0.5813633799552917,0.19376546144485474,-0.000000,-0.707774,-0.279245
13,508.955261,2025-11-04 22:40:26,0.00018640304915606976,0.003163169603794813,0.5812845230102539,0.193755105137825,-0.000000,-0.713288,-0.321567
13,506.952515,2025-11-04 22:40:26,0.0001862090139184147,0.0031568575650453568,0.5812059044837952,0.19374464452266693,-0.000000,-0.718882,-0.223033
13,505.756226,2025-11-04 22:40:26,0.000186012897756882,0.0031505173537880182,0.5811277627944946,0.19373410940170288,-0.000000,-0.724603,-0.199206
13,503.718079,2025-11-04 22:40:26,0.00018581448239274323,0.003144151298329234,0.5810498595237732,0.19372349977493286,-0.000000,-0.730390,-0.244993
13,501.641632,2025-11-04 22:40:26,0.0001505054533481598,0.003569401567801833,0.5809723138809204,0.19371281564235687,-0.000000,-0.736099,-0.274375
13,498.717163,2025-11-04 22:40:26,0.00015034219541121274,0.003562272060662508,0.5808951258659363,0.19370205700397491,-0.000000,-0.741576,-0.247225
13,497.029114,2025-11-04 22:40:26,0.00015017711848486215,0.003555112751200795,0.580818235874176,0.193691223859787,-0.000000,-0.747002,-0.237979
13,495.820770,2025-11-04 22:40:26,0.00015001007704995573,0.003547925502061844,0.5806654691696167,0.1936803013086319,-0.000000,-0.752583,-0.252777
13,493.616394,2025-11-04 22:40:27,0.0001498413475928828,0.003540710313245654,0.5805894732475281,0.19366931915283203,-0.000000,-0.758438,-0.230890
13,490.937561,2025-11-04 22:40:27,0.00014967053721193224,0.0035334667190909386,0.5805516242980957,0.1936582773923874,-0.000000,-0.764399,-0.253641
13,488.597168,2025-11-04 22:40:27,0.00014949821343179792,0.003526193555444479,0.5804761648178101,0.19364716112613678,-0.000000,-0.770210,-0.266021
13,487.538727,2025-11-04 22:40:27,0.00014932380872778594,0.003518895246088505,0.5804010629653931,0.1936359852552414,-0.000000,-0.775955,-0.247347
13,484.884766,2025-11-04 22:40:27,0.00012169149704277515,0.004046467132866383,0.5803262591362,0.19362473487854004,-0.000000,-0.781828,-0.257499
13,482.123657,2025-11-04 22:40:27,0.0001215472148032859,0.004038191866129637,0.5801774263381958,0.19361339509487152,-0.000000,-0.787880,-0.216470
13,479.174011,2025-11-04 22:40:27,0.00012140158651163802,0.004029888194054365,0.5801034569740295,0.19360201060771942,-0.000000,-0.793926,-0.233368
13,477.165710,2025-11-04 22:40:27,0.00012125429202569649,0.004021560773253441,0.5800297856330872,0.19359052181243896,-0.000000,-0.799843,-0.248050
13,475.246155,2025-11-04 22:40:27,0.00012110556417610496,0.004013208672404289,0.5799563527107239,0.19357895851135254,-0.000000,-0.805525,-0.279392
13,473.195862,2025-11-04 22:40:27,0.00012095528654754162,0.004004826303571463,0.5798832178115845,0.19356727600097656,-0.000000,-0.811031,-0.273465
13,470.367432,2025-11-04 22:40:27,0.00012080345914000645,0.003996419254690409,0.579810380935669,0.19355551898479462,-0.000000,-0.816570,-0.252163
13,467.939819,2025-11-04 22:40:27,0.00012064998736605048,0.003987984266132116,0.5797378420829773,0.19354362785816193,-0.000000,-0.822096,-0.257311
13,465.367188,2025-11-04 22:40:27,9.895893163047731e-05,0.004645668901503086,0.5795935392379761,0.19353163242340088,-0.000000,-0.827442,-0.319870
13,462.324097,2025-11-04 22:40:27,9.883142774924636e-05,0.004635985009372234,0.5795218348503113,0.19351951777935028,-0.000000,-0.832669,-0.258981
13,459.962433,2025-11-04 22:40:27,9.870265057543293e-05,0.00462627736851573,0.5794503092765808,0.19350728392601013,-0.000000,-0.837901,-0.368733
13,457.631165,2025-11-04 22:40:27,9.857255645329133e-05,0.004616534803062677,0.5793790817260742,0.19349491596221924,-0.000000,-0.843277,-0.295408
13,455.572601,2025-11-04 22:40:27,9.844132728176191e-05,0.004606771282851696,0.5793080925941467,0.1934824436903,-0.000000,-0.848829,-0.231389
13,454.165558,2025-11-04 22:40:27,9.830875205807388e-05,0.004596977960318327,0.5792374014854431,0.19346983730793,-0.000000,-0.854257,-0.248280
13,451.027100,2025-11-04 22:40:27,9.817496174946427e-05,0.0045871613547205925,0.5791669487953186,0.19345712661743164,-0.000000,-0.859629,-0.303442
13,447.891449,2025-11-04 22:40:27,9.803986176848412e-05,0.004577322397381067,0.5790267586708069,0.19344431161880493,-0.000000,-0.865034,-0.206711
13,445.721222,2025-11-04 22:40:27,8.095809607766569e-05,0.005401616916060448,0.5789570808410645,0.19343136250972748,-0.000000,-0.870673,-0.262263
13,443.429718,2025-11-04 22:40:27,8.084505680017173e-05,0.005390193313360214,0.5788875818252563,0.19341830909252167,-0.000000,-0.876674,-0.278527
13,440.209778,2025-11-04 22:40:27,8.073103526839986e-05,0.005378739442676306,0.5788183212280273,0.1934051215648651,-0.000000,-0.883005,-0.293011
13,438.472504,2025-11-04 22:40:27,8.061601693043485e-05,0.005367263685911894,0.5787493586540222,0.19339178502559662,-0.000000,-0.889812,-0.280654
13,435.032227,2025-11-04 22:40:27,8.050000906223431e-05,0.005355761852115393,0.5786120891571045,0.19337834417819977,-0.000000,-0.896882,-0.302527
13,433.326355,2025-11-04 22:40:27,8.038294618017972e-05,0.005344236269593239,0.5785437822341919,0.1933647096157074,-0.000000,-0.903806,-0.228961
13,429.560089,2025-11-04 22:40:27,8.026482100831345e-05,0.005332684610038996,0.5784757137298584,0.19335094094276428,-0.000000,-0.910379,-0.253485
13,426.697754,2025-11-04 22:40:27,8.014564809855074e-05,0.005321101751178503,0.578407883644104,0.19333699345588684,-0.000000,-0.916875,-0.258482
13,425.714966,2025-11-04 22:40:27,6.664902321062982e-05,0.006360167171806097,0.5783402323722839,0.19332285225391388,-0.000000,-0.923492,-0.239568
13,423.168945,2025-11-04 22:40:27,6.65487241349183e-05,0.006346521899104118,0.5782728791236877,0.19330856204032898,-0.000000,-0.930174,-0.244043
13,421.590271,2025-11-04 22:40:27,6.644763925578445e-05,0.0063328370451927185,0.5781387090682983,0.19329404830932617,-0.000000,-0.936787,-0.232052
13,419.263977,2025-11-04 22:40:27,6.63456303300336e-05,0.006319115404039621,0.5780720114707947,0.19327937066555023,-0.000000,-0.943281,-0.281296
13,418.025146,2025-11-04 22:40:27,6.62428283249028e-05,0.006305356975644827,0.5780054330825806,0.19326446950435638,-0.000000,-0.949740,-0.242030
13,416.859192,2025-11-04 22:40:27,6.613911682507023e-05,0.006291565485298634,0.5779391527175903,0.19324937462806702,-0.000000,-0.956393,-0.226343
13,414.402161,2025-11-04 22:40:27,6.603449583053589e-05,0.006277735810726881,0.5778071284294128,0.19323407113552094,-0.000000,-0.963393,-0.248238
13,412.478760,2025-11-04 22:40:27,6.592916179215536e-05,0.006263873539865017,0.5777414441108704,0.19321851432323456,-0.000000,-0.970731,-0.277528
13,410.678284,2025-11-04 22:40:27,5.522926585399546e-05,0.007581094279885292,0.5776759386062622,0.19320274889469147,-0.000000,-0.978554,-0.224193
13,408.917542,2025-11-04 22:40:27,5.513995711226016e-05,0.007564552128314972,0.5776106715202332,0.19318674504756927,-0.000000,-0.986590,-0.225160
13,407.500427,2025-11-04 22:40:27,5.505000444827601e-05,0.007547981571406126,0.5774807333946228,0.19317053258419037,-0.000000,-0.994709,-0.230499
13,405.374664,2025-11-04 22:40:27,5.495920777320862e-05,0.007531379349529743,0.5774160623550415,0.19315405189990997,-0.000000,-1.002997,-0.239777
13,403.717651,2025-11-04 22:40:27,5.486781810759567e-05,0.007514744997024536,0.5773515701293945,0.19313733279705048,-0.000000,-1.011231,-0.194925
13,402.568024,2025-11-04 22:40:27,5.477574813994579e-05,0.007498086895793676,0.5772872567176819,0.1931203454732895,-0.000000,-1.019376,-0.238829
13,400.962708,2025-11-04 22:40:27,5.468284507514909e-05,0.007481397595256567,0.577191174030304,0.1931031197309494,-0.000000,-1.027533,-0.256111
13,399.014282,2025-11-04 22:40:27,5.458926170831546e-05,0.007464688736945391,0.5770955085754395,0.19308561086654663,-0.000000,-1.035551,-0.292976
13,396.154785,2025-11-04 22:40:27,4.607744631357491e-05,0.009143908508121967,0.5770319700241089,0.19306783378124237,-0.000000,-1.043272,-0.199175
13,394.366882,2025-11-04 22:40:27,4.5997621782589704e-05,0.009123725816607475,0.5769370198249817,0.19304977357387543,-0.000000,-1.050651,-0.283870
13,392.569031,2025-11-04 22:40:27,4.591719334712252e-05,0.009103522635996342,0.5768739581108093,0.1930314153432846,-0.000000,-1.057660,-0.226995
13,391.625916,2025-11-04 22:40:27,4.583621193887666e-05,0.009083285927772522,0.5767796635627747,0.1930127739906311,-0.000000,-1.064604,-0.296658
13,388.935669,2025-11-04 22:40:27,4.575463026412763e-05,0.009063021279871464,0.5766857862472534,0.19299380481243134,-0.000000,-1.071522,-0.275549
13,389.020142,2025-11-04 22:40:27,4.567240830510855e-05,0.009042720310389996,0.5766234397888184,0.19297456741333008,-0.000000,-1.078095,-0.210839
13,387.445160,2025-11-04 22:40:27,4.558968430501409e-05,0.009022390469908714,0.5765302181243896,0.19295500218868256,-0.000000,-1.084295,-0.213504
13,386.293213,2025-11-04 22:40:27,4.550632365862839e-05,0.009002025239169598,0.576468288898468,0.19293513894081116,-0.000000,-1.090234,-0.226032
13,385.207153,2025-11-04 22:40:27,3.871194348903373e-05,0.01115376316010952,0.5763757228851318,0.1929149478673935,-0.000000,-1.096010,-0.228039
13,384.735962,2025-11-04 22:40:27,3.8640348066110164e-05,0.011128831654787064,0.5763142704963684,0.19289444386959076,-0.000000,-1.101485,-0.263869
13,382.746185,2025-11-04 22:40:27,3.856822877423838e-05,0.011103854514658451,0.57622230052948,0.19287361204624176,-0.000000,-1.106827,-0.277243
13,381.194824,2025-11-04 22:40:27,3.8495581975439563e-05,0.0110788494348526,0.5761308073997498,0.1928524523973465,-0.000000,-1.112167,-0.301514
13,380.538391,2025-11-04 22:40:27,3.842248406726867e-05,0.011053805239498615,0.5760699510574341,0.19283093512058258,-0.000000,-1.117254,-0.232618
13,380.063904,2025-11-04 22:40:27,3.834886592812836e-05,0.011028723791241646,0.5759789943695068,0.1928090900182724,-0.000000,-1.122111,-0.248239
13,379.155090,2025-11-04 22:40:27,3.827476757578552e-05,0.011003614403307438,0.5759186148643494,0.19278691709041595,-0.000000,-1.126880,-0.259055
13,378.005066,2025-11-04 22:40:27,3.820019628619775e-05,0.01097847893834114,0.5758283138275146,0.19276438653469086,-0.000000,-1.131558,-0.288873
13,377.465820,2025-11-04 22:40:27,3.275841299910098e-05,0.013747908174991608,0.5757383108139038,0.19274146854877472,-0.000000,-1.136301,-0.307101
13,376.968750,2025-11-04 22:40:27,3.269387161708437e-05,0.013716830871999264,0.5756785273551941,0.19271822273731232,-0.000000,-1.141355,-0.201001
13,376.168365,2025-11-04 22:40:27,3.262890095356852e-05,0.013685746118426323,0.5755891799926758,0.19269458949565887,-0.000000,-1.146346,-0.254099
13,375.066101,2025-11-04 22:40:27,3.256349009461701e-05,0.0136546790599823,0.5755297541618347,0.19267059862613678,-0.000000,-1.150940,-0.253077
13,374.253052,2025-11-04 22:40:27,3.249769360991195e-05,0.013623629696667194,0.5754409432411194,0.19264625012874603,-0.000000,-1.155215,-0.235877
13,373.588135,2025-11-04 22:40:27,3.2431464205728844e-05,0.013592601753771305,0.5753524899482727,0.19262151420116425,-0.000000,-1.159275,-0.230817
13,373.231903,2025-11-04 22:40:27,3.236484917579219e-05,0.013561609201133251,0.5752937197685242,0.1925964206457138,-0.000000,-1.163263,-0.240822
13,369.952820,2025-11-04 22:40:27,3.229781941627152e-05,0.013530656695365906,0.5752058029174805,0.19257092475891113,-0.000000,-1.167109,-0.217770
13,368.862976,2025-11-04 22:40:27,2.7925056201638654e-05,0.017108537256717682,0.5751473307609558,0.1925450712442398,-0.000000,-1.170846,-0.198921
13,367.778381,2025-11-04 22:40:27,2.786657933029346e-05,0.017069952562451363,0.5750600099563599,0.19251886010169983,-0.000000,-1.174855,-0.213916
13,367.450500,2025-11-04 22:40:27,2.7807804144686088e-05,0.01703142188489437,0.5749729871749878,0.1924922615289688,-0.000000,-1.179255,-0.209833
13,366.151581,2025-11-04 22:40:27,2.7748676075134426e-05,0.016992932185530663,0.5748862624168396,0.19246529042720795,-0.000000,-1.183807,-0.221582
13,365.284424,2025-11-04 22:40:27,2.768919694062788e-05,0.016954487189650536,0.5748286247253418,0.19243794679641724,-0.000000,-1.188233,-0.209162
13,363.393494,2025-11-04 22:40:27,2.762942312983796e-05,0.01691608875989914,0.5747424364089966,0.19241021573543549,-0.000000,-1.192499,-0.212155
13,363.067627,2025-11-04 22:40:27,2.756925459834747e-05,0.016877736896276474,0.57465660572052,0.19238214194774628,-0.000000,-1.196517,-0.217375
13,362.542175,2025-11-04 22:40:27,2.750882413238287e-05,0.016839439049363136,0.5745995044708252,0.19235368072986603,-0.000000,-1.200288,-0.199929
13,362.082458,2025-11-04 22:40:33,2.398389915470034e-05,0.021474093198776245,0.5745141506195068,0.19232483208179474,-0.000000,-1.203834,-0.279180
13,361.602478,2025-11-04 22:40:33,2.3930777388159186e-05,0.021425826475024223,0.5744290947914124,0.1922955960035324,-0.000000,-1.207462,-0.225974
13,361.267151,2025-11-04 22:40:33,2.3877342755440623e-05,0.021377597004175186,0.5743443369865417,0.19226597249507904,-0.000000,-1.211392,-0.178742
13,359.372986,2025-11-04 22:40:33,2.3823664378141984e-05,0.02132943458855152,0.574288010597229,0.19223599135875702,-0.000000,-1.215139,-0.251222
13,359.757202,2025-11-04 22:40:33,2.3769696781528182e-05,0.021281322464346886,0.5742037296295166,0.19220559298992157,-0.000000,-1.218633,-0.253372
13,357.588867,2025-11-04 22:40:33,2.371542177570518e-05,0.02123325504362583,0.5741198062896729,0.19217483699321747,-0.000000,-1.221943,-0.201630
13,356.796326,2025-11-04 22:40:33,2.3660930310143158e-05,0.021185236051678658,0.5740361213684082,0.19214369356632233,-0.000000,-1.224695,-0.261453
13,356.297607,2025-11-04 22:40:33,2.3606142349308357e-05,0.021137278527021408,0.5739805102348328,0.19211216270923615,-0.000000,-1.227063,-0.248082
13,355.281433,2025-11-04 22:40:33,2.0756235244334675e-05,0.027147764340043068,0.5738972425460815,0.19208024442195892,-0.000000,-1.229317,-0.197919
13,355.433167,2025-11-04 22:40:33,2.0707715520984493e-05,0.027086617425084114,0.5738143920898438,0.19204795360565186,-0.000000,-1.231536,-0.244398
13,354.837555,2025-11-04 22:40:33,2.065895387204364e-05,0.027025530114769936,0.5737317204475403,0.19201532006263733,-0.000000,-1.233835,-0.245609
13,354.085571,2025-11-04 22:40:33,2.060997394437436e-05,0.02696455456316471,0.5736767649650574,0.19198231399059296,-0.000000,-1.236108,-0.222745
13,354.005005,2025-11-04 22:40:33,2.0560739358188584e-05,0.026903625577688217,0.5735946297645569,0.19194892048835754,-0.000000,-1.238269,-0.237587
13,353.625183,2025-11-04 22:40:33,2.0511306502157822e-05,0.026842758059501648,0.5735127329826355,0.19191516935825348,-0.000000,-1.240277,-0.263925
