Training Log
Start Time: 2025-10-07 16:44:30
--------------------------------------------------
Current_Step,Max_Reward,Timestamp
0,0.000000,2025-10-07 16:44:30
174,8.149134,2025-10-07 16:44:33
176,8.223312,2025-10-07 16:44:33
176,8.196665,2025-10-07 16:44:35
176,8.186699,2025-10-07 16:44:35
176,8.150167,2025-10-07 16:44:38
176,8.204804,2025-10-07 16:44:38
184,8.500769,2025-10-07 16:44:38
176,8.160365,2025-10-07 16:44:40
176,8.195545,2025-10-07 16:44:40
176,8.158674,2025-10-07 16:44:40
176,8.168974,2025-10-07 16:44:42
176,8.190454,2025-10-07 16:44:42
176,8.180633,2025-10-07 16:44:43
176,8.188452,2025-10-07 16:44:45
176,8.202259,2025-10-07 16:44:45
184,8.497570,2025-10-07 16:44:45
176,8.167651,2025-10-07 16:44:47
176,8.185002,2025-10-07 16:44:47
176,8.197026,2025-10-07 16:44:47
170,7.970443,2025-10-07 16:44:49
175,8.162431,2025-10-07 16:44:49
176,8.199417,2025-10-07 16:44:49
176,8.183575,2025-10-07 16:44:49
176,8.170007,2025-10-07 16:44:50
176,8.194002,2025-10-07 16:44:52
176,8.174462,2025-10-07 16:44:52
176,8.166710,2025-10-07 16:44:52
176,8.211966,2025-10-07 16:44:52
184,8.509604,2025-10-07 16:44:52
176,8.176403,2025-10-07 16:44:54
176,8.185053,2025-10-07 16:44:54
176,8.191082,2025-10-07 16:44:54
176,8.214099,2025-10-07 16:44:54
184,8.512287,2025-10-07 16:44:54
184,8.537818,2025-10-07 16:44:55
176,8.201632,2025-10-07 16:44:56
177,8.246200,2025-10-07 16:44:56
179,8.320705,2025-10-07 16:44:56
184,8.505668,2025-10-07 16:44:57
176,8.204486,2025-10-07 16:44:57
184,8.499791,2025-10-07 16:44:57
176,8.185891,2025-10-07 16:44:59
178,8.280165,2025-10-07 16:44:59
184,8.501565,2025-10-07 16:44:59
184,8.507900,2025-10-07 16:44:59
184,8.510021,2025-10-07 16:44:59
184,8.522593,2025-10-07 16:44:59
184,8.533501,2025-10-07 16:45:01
184,8.563694,2025-10-07 16:45:01
190,8.787792,2025-10-07 16:45:01
192,8.861225,2025-10-07 16:45:01
184,8.535730,2025-10-07 16:45:01
184,8.541533,2025-10-07 16:45:02
184,8.512975,2025-10-07 16:45:03
184,8.556541,2025-10-07 16:45:04
184,8.504001,2025-10-07 16:45:04
184,8.551279,2025-10-07 16:45:04
184,8.540750,2025-10-07 16:45:04
184,8.550303,2025-10-07 16:45:04
184,8.514866,2025-10-07 16:45:06
182,8.450917,2025-10-07 16:45:06
184,8.524927,2025-10-07 16:45:06
184,8.535332,2025-10-07 16:45:06
184,8.526212,2025-10-07 16:45:06
184,8.528425,2025-10-07 16:45:06
184,8.520877,2025-10-07 16:45:08
184,8.510708,2025-10-07 16:45:08
184,8.519578,2025-10-07 16:45:08
184,8.529404,2025-10-07 16:45:08
184,8.511462,2025-10-07 16:45:09
184,8.537080,2025-10-07 16:45:09
184,8.511673,2025-10-07 16:45:11
184,8.512087,2025-10-07 16:45:11
184,8.541352,2025-10-07 16:45:11
184,8.540545,2025-10-07 16:45:11
184,8.545057,2025-10-07 16:45:11
184,8.527180,2025-10-07 16:45:11
184,8.550593,2025-10-07 16:45:13
184,8.514771,2025-10-07 16:45:13
184,8.555136,2025-10-07 16:45:13
184,8.544041,2025-10-07 16:45:13
184,8.527645,2025-10-07 16:45:13
184,8.534563,2025-10-07 16:45:14
184,8.533591,2025-10-07 16:45:15
184,8.509846,2025-10-07 16:45:15
184,8.541471,2025-10-07 16:45:16
184,8.522051,2025-10-07 16:45:16
184,8.528056,2025-10-07 16:45:16
184,8.541224,2025-10-07 16:45:16
184,8.543387,2025-10-07 16:45:18
184,8.559523,2025-10-07 16:45:18
184,8.551381,2025-10-07 16:45:18
184,8.550732,2025-10-07 16:45:18
184,8.518853,2025-10-07 16:45:18
184,8.536344,2025-10-07 16:45:18
184,8.540546,2025-10-07 16:45:20
184,8.522970,2025-10-07 16:45:20
184,8.579119,2025-10-07 16:45:20
192,8.879256,2025-10-07 16:45:20
184,8.543565,2025-10-07 16:45:21
184,8.574861,2025-10-07 16:45:21
192,8.873891,2025-10-07 16:45:21
184,8.552650,2025-10-07 16:45:23
184,8.537660,2025-10-07 16:45:23
184,8.585349,2025-10-07 16:45:23
192,8.885401,2025-10-07 16:45:23
189,8.760929,2025-10-07 16:45:23
192,8.872319,2025-10-07 16:45:23
192,8.861798,2025-10-07 16:45:23
184,8.538822,2025-10-07 16:45:25
184,8.533632,2025-10-07 16:45:25
184,8.537404,2025-10-07 16:45:25
184,8.549850,2025-10-07 16:45:25
184,8.513851,2025-10-07 16:45:25
