Training Log
Start Time: 2025-10-08 21:06:35
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 1e-3
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
--------------------------------------------------
Current_Step,Max_Reward,Timestamp
0,0.000000,2025-10-08 21:06:36
136,0.935173,2025-10-08 21:06:38
136,0.928507,2025-10-08 21:06:40
139,0.947431,2025-10-08 21:06:40
144,0.978852,2025-10-08 21:06:40
136,0.928782,2025-10-08 21:06:42
137,0.935102,2025-10-08 21:06:42
144,0.979228,2025-10-08 21:06:42
144,0.978813,2025-10-08 21:06:42
136,0.929115,2025-10-08 21:06:44
137,0.935441,2025-10-08 21:06:44
144,0.979612,2025-10-08 21:06:44
139,0.947499,2025-10-08 21:06:44
144,0.978930,2025-10-08 21:06:44
136,0.928989,2025-10-08 21:06:46
137,0.935313,2025-10-08 21:06:46
144,0.979470,2025-10-08 21:06:46
141,0.960226,2025-10-08 21:06:46
144,0.979051,2025-10-08 21:06:46
136,0.928562,2025-10-08 21:06:48
137,0.934872,2025-10-08 21:06:48
144,0.978920,2025-10-08 21:06:48
136,0.927344,2025-10-08 21:06:48
136,0.928058,2025-10-08 21:06:48
136,0.928178,2025-10-08 21:06:49
136,0.928444,2025-10-08 21:06:49
143,0.972599,2025-10-08 21:06:50
144,0.978795,2025-10-08 21:06:50
144,0.978862,2025-10-08 21:06:50
136,0.927482,2025-10-08 21:06:50
136,0.928164,2025-10-08 21:06:52
136,0.927862,2025-10-08 21:06:52
136,0.928717,2025-10-08 21:06:52
137,0.935033,2025-10-08 21:06:52
144,0.979123,2025-10-08 21:06:52
136,0.927752,2025-10-08 21:06:52
136,0.928443,2025-10-08 21:06:53
137,0.934750,2025-10-08 21:06:53
144,0.978776,2025-10-08 21:06:54
144,0.979211,2025-10-08 21:06:54
144,0.978687,2025-10-08 21:06:54
144,0.979107,2025-10-08 21:06:54
136,0.928284,2025-10-08 21:06:55
136,0.928035,2025-10-08 21:06:55
136,0.928728,2025-10-08 21:06:56
144,0.979152,2025-10-08 21:06:56
138,0.940947,2025-10-08 21:06:56
136,0.927224,2025-10-08 21:06:56
136,0.928115,2025-10-08 21:06:57
136,0.928041,2025-10-08 21:06:57
136,0.928354,2025-10-08 21:06:57
136,0.927957,2025-10-08 21:06:57
136,0.927458,2025-10-08 21:06:58
136,0.927123,2025-10-08 21:06:58
136,0.927996,2025-10-08 21:06:59
136,0.927829,2025-10-08 21:06:59
136,0.928181,2025-10-08 21:06:59
136,0.928190,2025-10-08 21:06:59
136,0.927726,2025-10-08 21:07:00
136,0.927318,2025-10-08 21:07:00
136,0.928313,2025-10-08 21:07:01
136,0.927910,2025-10-08 21:07:01
136,0.928550,2025-10-08 21:07:01
144,0.978903,2025-10-08 21:07:01
144,0.979431,2025-10-08 21:07:02
144,0.978892,2025-10-08 21:07:02
136,0.928384,2025-10-08 21:07:03
137,0.934688,2025-10-08 21:07:03
143,0.972711,2025-10-08 21:07:03
144,0.978910,2025-10-08 21:07:03
140,0.953492,2025-10-08 21:07:03
136,0.928979,2025-10-08 21:07:03
144,0.979450,2025-10-08 21:07:03
136,0.927986,2025-10-08 21:07:03
