Training Log
Start Time: 2025-10-15 16:40:06
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp
0,0.000000,2025-10-15 16:40:06,0.0,0.0,0.0,0.0
13,-9214.007812,2025-10-15 16:40:10,-1.145982027053833,-0.1616000533103943,-0.12953026592731476,-0.05605335533618927
14,-7236.804199,2025-10-15 16:40:13,-0.789519190788269,-0.13445524871349335,-0.09645572304725647,-0.04807766526937485
13,-9183.975586,2025-10-15 16:40:17,-0.47892048954963684,-0.10932411253452301,-0.04140958935022354,-0.02280951291322708
13,-6487.150879,2025-10-15 16:40:19,-0.4683694541454315,-0.11886787414550781,-0.05199773609638214,-0.032318614423274994
13,-7043.017090,2025-10-15 16:40:22,-0.511978268623352,-0.13655011355876923,-0.05845986306667328,-0.036940500140190125
13,-6622.696777,2025-10-15 16:40:25,-0.4990488588809967,-0.14565446972846985,-0.04557988792657852,-0.03188183903694153
13,-4706.347656,2025-10-15 16:40:27,-0.3316541314125061,-0.09719023108482361,-0.03142084926366806,-0.020816653966903687
14,-5663.515137,2025-10-15 16:40:29,-0.19586488604545593,-0.07104659080505371,-0.01300203800201416,-0.011806746944785118
13,-7494.515625,2025-10-15 16:40:32,-0.23622772097587585,-0.07528483867645264,-0.014979563653469086,-0.012970476411283016
13,-6874.190430,2025-10-15 16:40:35,-0.3864636719226837,-0.12060993909835815,-0.033984169363975525,-0.02049103192985058
13,-5551.340820,2025-10-15 16:40:37,-0.16713061928749084,-0.058308228850364685,-0.010176998563110828,-0.008718499913811684
12,-6731.035156,2025-10-15 16:40:40,-0.40469932556152344,-0.1094360202550888,-0.03793112933635712,-0.02418578788638115
13,-6325.784180,2025-10-15 16:40:43,-0.48212355375289917,-0.14619237184524536,-0.024527333676815033,-0.01779482141137123
12,-6846.435547,2025-10-15 16:40:45,-0.3870090842247009,-0.11658281087875366,-0.018497152253985405,-0.01123308390378952
13,-6595.425781,2025-10-15 16:40:48,-0.4225272834300995,-0.12599807977676392,-0.017102602869272232,-0.01138785108923912
13,-6446.718262,2025-10-15 16:40:51,-0.5884184241294861,-0.1722167432308197,-0.02679760381579399,-0.02056225948035717
13,-5886.501953,2025-10-15 16:40:53,-0.45063114166259766,-0.14588448405265808,-0.031897857785224915,-0.024597851559519768
13,-6513.934570,2025-10-15 16:40:56,-0.5704829096794128,-0.16585788130760193,-0.0455901101231575,-0.028560496866703033
13,-6128.060547,2025-10-15 16:40:58,-0.5139719247817993,-0.15239718556404114,-0.02188551053404808,-0.014784485101699829
12,-6606.942383,2025-10-15 16:41:01,-0.6116507053375244,-0.16688810288906097,-0.0237748883664608,-0.017313482239842415
13,-6578.772461,2025-10-15 16:41:04,-0.3860112428665161,-0.11018921434879303,-0.02295137196779251,-0.017052575945854187
13,-6604.743164,2025-10-15 16:41:06,-0.5403204560279846,-0.15096735954284668,-0.04718085005879402,-0.02947348728775978
13,-6206.798828,2025-10-15 16:41:09,-0.3543460965156555,-0.10362090915441513,-0.021448209881782532,-0.01666336879134178
13,-6823.697754,2025-10-15 16:41:12,-0.39986714720726013,-0.11144378781318665,-0.03985178470611572,-0.027311336249113083
