Training Log
Start Time: 2025-10-15 13:58:06
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
Current_Step,Max_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp
383,-0.005148,2025-10-15 13:58:22,-0.004056024365127087,-0.00146746844984591,-0.0006078291335143149,-0.0003351943159941584
391,-0.000029,2025-10-15 13:58:22,-0.0038496581837534904,-0.0013943302910774946,-0.0006216520559974015,-0.00034617725759744644
412,-0.000138,2025-10-15 13:58:22,-0.004402834922075272,-0.0015073595568537712,-0.00077660265378654,-0.0004048744449391961
439,-0.000281,2025-10-15 13:58:22,-0.005056291818618774,-0.001653065555728972,-0.0009698122157715261,-0.000466355326352641
440,-0.000002,2025-10-15 13:58:22,-0.004507581703364849,-0.0014832576271146536,-0.0008234890410676599,-0.00039368338184431195
443,-0.000005,2025-10-15 13:58:22,-0.0036188787780702114,-0.001209727837704122,-0.0008386964909732342,-0.00039702083449810743
480,-0.000639,2025-10-15 13:58:22,-0.0039522284641861916,-0.001335415872745216,-0.0009564491920173168,-0.0004337228019721806
409,-0.000005,2025-10-15 13:58:22,-0.0030118790455162525,-0.001160520943813026,-0.0005321585340425372,-0.0002986240142490715
367,-0.000204,2025-10-15 13:58:23,-0.002800554735586047,-0.001088469522073865,-0.00044511392479762435,-0.0002707803505472839
408,-0.000977,2025-10-15 13:58:23,-0.0031721428968012333,-0.0011236983118578792,-0.0006919380975887179,-0.0003792165080085397
357,-0.000296,2025-10-15 13:58:23,-0.0030540521256625652,-0.001108370372094214,-0.0005026909057050943,-0.0003019325959030539
406,-0.001818,2025-10-15 13:58:24,-0.004071949981153011,-0.0013844901695847511,-0.0008394898031838238,-0.0004387217340990901
410,-0.000007,2025-10-15 13:58:24,-0.003594716778025031,-0.001266566338017583,-0.00072410301072523,-0.0003816149546764791
400,-0.000418,2025-10-15 13:58:24,-0.0036486750468611717,-0.0013163307448849082,-0.0005020055687054992,-0.0002875161007978022
412,-0.000042,2025-10-15 13:58:24,-0.0029650365468114614,-0.0011855592019855976,-0.0004953495808877051,-0.0002807391865644604
429,-0.004290,2025-10-15 13:58:24,-0.004294803831726313,-0.001521422527730465,-0.0006229493301361799,-0.00035892456071451306
444,-0.000058,2025-10-15 13:58:24,-0.004261898808181286,-0.0014678972074761987,-0.0005247998051345348,-0.0003085833159275353
458,-0.000050,2025-10-15 13:58:25,-0.00399497477337718,-0.0013217814266681671,-0.0005607105558738112,-0.000319021288305521
440,-0.004606,2025-10-15 13:58:25,-0.005668426863849163,-0.0016540434444323182,-0.000970924214925617,-0.0005006148130632937
462,-0.000158,2025-10-15 13:58:25,-0.005925736855715513,-0.0016973299207165837,-0.000986522063612938,-0.0004949657013639808
463,-0.000002,2025-10-15 13:58:25,-0.005029025487601757,-0.001514863921329379,-0.0008852442842908204,-0.0004458132607396692
476,-0.000047,2025-10-15 13:58:26,-0.0048620207235217094,-0.0014436355559155345,-0.0009077314753085375,-0.000459098257124424
417,-0.000388,2025-10-15 13:58:26,-0.004968552850186825,-0.0015122690238058567,-0.0006644698441959918,-0.00041097315261140466
423,-0.000010,2025-10-15 13:58:26,-0.004377115983515978,-0.001309521496295929,-0.0006272341124713421,-0.00038836640305817127
480,-0.002398,2025-10-15 13:58:26,-0.0048256926238536835,-0.0013423264026641846,-0.001030377228744328,-0.000552261364646256
492,-0.000041,2025-10-15 13:58:26,-0.004705978557467461,-0.001281851902604103,-0.0010351029923185706,-0.0005452575860545039
509,-0.000083,2025-10-15 13:58:26,-0.004875550977885723,-0.0013171694008633494,-0.0011231743264943361,-0.0005690567195415497
515,-0.000010,2025-10-15 13:58:26,-0.003938100300729275,-0.0010795583948493004,-0.0008079545223154128,-0.0004384467611089349
505,-0.000098,2025-10-15 13:58:26,-0.0035685840994119644,-0.001021248521283269,-0.0008824070682749152,-0.00044922195957042277
413,-0.000362,2025-10-15 13:58:27,-0.0030283064115792513,-0.0009984893258661032,-0.0006032073870301247,-0.00034898793091997504
397,-0.000300,2025-10-15 13:58:27,-0.0025543468073010445,-0.0009324831189587712,-0.0007223497377708554,-0.0003887307830154896
441,-0.001247,2025-10-15 13:58:27,-0.003287313738837838,-0.0010963728418573737,-0.0009633394656702876,-0.00047486770199611783
401,-0.000979,2025-10-15 13:58:28,-0.0038009779527783394,-0.0012329507153481245,-0.0009289301233366132,-0.0004946074332110584
421,-0.000122,2025-10-15 13:58:28,-0.0034811049699783325,-0.0011618747375905514,-0.0008694578427821398,-0.00047219268162734807
348,-0.000009,2025-10-15 13:58:28,-0.002947457367554307,-0.0010627813171595335,-0.0007228851900435984,-0.0004248121986165643
347,-0.000143,2025-10-15 13:58:28,-0.003010514657944441,-0.0010607006261125207,-0.0007438698085024953,-0.0004359240992926061
361,-0.000053,2025-10-15 13:58:28,-0.0031123929657042027,-0.0010595297208055854,-0.0007189312018454075,-0.000399279611883685
441,-0.009582,2025-10-15 13:58:29,-0.005004622973501682,-0.0014863098040223122,-0.0013407388469204307,-0.000635973468888551
442,-0.000002,2025-10-15 13:58:29,-0.004696879535913467,-0.001383208786137402,-0.001238986966200173,-0.0005768442060798407
439,-0.000029,2025-10-15 13:58:29,-0.00420356635004282,-0.0013187541626393795,-0.0011018593795597553,-0.0005341815995052457
452,-0.000045,2025-10-15 13:58:29,-0.003930957522243261,-0.0012520691379904747,-0.0009432664373889565,-0.00046508267405442894
493,-0.001003,2025-10-15 13:58:29,-0.004854034632444382,-0.0014362090732902288,-0.0011673455592244864,-0.0005186906200833619
509,-0.000073,2025-10-15 13:58:29,-0.004106016829609871,-0.0012479063589125872,-0.0011912065092474222,-0.0005235822172835469
402,-0.000136,2025-10-15 13:58:30,-0.003267210442572832,-0.0010415813885629177,-0.0009510733652859926,-0.0005029402673244476
441,-0.000749,2025-10-15 13:58:30,-0.003608719212934375,-0.0011475246865302324,-0.0013448868412524462,-0.0006448516505770385
452,-0.000036,2025-10-15 13:58:30,-0.0033825519494712353,-0.001133154728449881,-0.0010845097713172436,-0.0005340599454939365
392,-0.000056,2025-10-15 13:58:30,-0.0027881294954568148,-0.001008516177535057,-0.0009332897607237101,-0.0005009373999200761
360,-0.000042,2025-10-15 13:58:30,-0.002504355274140835,-0.0009721318492665887,-0.0005304759833961725,-0.00034006545320153236
408,-0.014540,2025-10-15 13:58:31,-0.004681542050093412,-0.0014757862081751227,-0.0010123837273567915,-0.0005481457337737083
419,-0.000034,2025-10-15 13:58:31,-0.00450257770717144,-0.0014561302959918976,-0.0008912052726373076,-0.0004801074101123959
415,-0.000075,2025-10-15 13:58:31,-0.00439060665667057,-0.0014069050084799528,-0.0007415373111143708,-0.000434189016232267
412,-0.000003,2025-10-15 13:58:31,-0.003942706622183323,-0.0013784810435026884,-0.0007077113259583712,-0.00041924213292077184
432,-0.000127,2025-10-15 13:58:31,-0.0036014122888445854,-0.001282731187529862,-0.0007653811480849981,-0.00044881831854581833
367,-0.002128,2025-10-15 13:58:32,-0.004445258527994156,-0.001525400672107935,-0.0012084916234016418,-0.0006329267635010183
389,-0.000155,2025-10-15 13:58:32,-0.004681108519434929,-0.0015370348701253533,-0.0012599457986652851,-0.0006382173160091043
414,-0.000221,2025-10-15 13:58:32,-0.004702181555330753,-0.0014857819769531488,-0.0012084873160347342,-0.0005898844683542848
420,-0.000350,2025-10-15 13:58:32,-0.004907136783003807,-0.0014911466278135777,-0.0011450841557234526,-0.0005717710591852665
408,-0.000336,2025-10-15 13:58:32,-0.004943269304931164,-0.0014754032017663121,-0.0013333939714357257,-0.0006474402034655213
441,-0.000502,2025-10-15 13:58:33,-0.005079350434243679,-0.0014393323799595237,-0.0014114521909505129,-0.0006505107739940286
476,-0.000603,2025-10-15 13:58:33,-0.005263668950647116,-0.001433114055544138,-0.0016865463694557548,-0.0007011546404100955
478,-0.000003,2025-10-15 13:58:33,-0.004666846711188555,-0.0012471242807805538,-0.001446638023480773,-0.0005936282686889172
488,-0.000029,2025-10-15 13:58:33,-0.004371060524135828,-0.001215978991240263,-0.0012955839047208428,-0.0005203746259212494
510,-0.000165,2025-10-15 13:58:33,-0.0039832512848079205,-0.0012514200061559677,-0.001203705440275371,-0.0004996120696887374
446,-0.000039,2025-10-15 13:58:33,-0.0030531170777976513,-0.0011327140964567661,-0.0009119095047935843,-0.00045757147017866373
381,-0.003372,2025-10-15 13:58:34,-0.004400833509862423,-0.0013828040100634098,-0.0011187947820872068,-0.0006033619283698499
392,-0.000036,2025-10-15 13:58:34,-0.00428400794044137,-0.0013356793206185102,-0.0010090363211929798,-0.0005412721075117588
393,-0.000002,2025-10-15 13:58:34,-0.0033758762292563915,-0.0011027177097275853,-0.0009278664365410805,-0.00049054273404181
445,-0.008670,2025-10-15 13:58:34,-0.004748139530420303,-0.0014681603061035275,-0.001451214193366468,-0.00068045558873564
453,-0.000018,2025-10-15 13:58:34,-0.004382126033306122,-0.0013998067006468773,-0.0013158738147467375,-0.0006077450234442949
443,-0.000041,2025-10-15 13:58:35,-0.004255054984241724,-0.0013703915756195784,-0.0011230239178985357,-0.0005683181807398796
383,-0.000050,2025-10-15 13:58:35,-0.0035114698112010956,-0.0013198789674788713,-0.0010618146043270826,-0.0005826037377119064
392,-0.000023,2025-10-15 13:58:35,-0.003174399957060814,-0.0012177921598777175,-0.0009359725518152118,-0.0005326145328581333
374,-0.000674,2025-10-15 13:58:35,-0.0035056956112384796,-0.0013289273483678699,-0.0009210146963596344,-0.0005225601489655674
370,-0.000233,2025-10-15 13:58:35,-0.0036741532385349274,-0.0013752530794590712,-0.0008246164070442319,-0.00046986507368274033
343,-0.000010,2025-10-15 13:58:35,-0.0029867668636143208,-0.001166785485111177,-0.0006716566858813167,-0.00040288985474035144
375,-0.004097,2025-10-15 13:58:36,-0.004068705718964338,-0.00135658192448318,-0.001048024045303464,-0.000543942442163825
410,-0.000607,2025-10-15 13:58:36,-0.004632566124200821,-0.001427850453183055,-0.0009522685431875288,-0.000470570579636842
423,-0.000046,2025-10-15 13:58:36,-0.004413536284118891,-0.0013727096375077963,-0.0007715128595009446,-0.00039275630842894316
443,-0.000127,2025-10-15 13:58:36,-0.004340248182415962,-0.001344854710623622,-0.0008479131502099335,-0.0004144995182286948
448,-0.000008,2025-10-15 13:58:36,-0.0037012051325291395,-0.0012054832186549902,-0.0007162333931773901,-0.00037579695344902575
363,-0.000147,2025-10-15 13:58:36,-0.003315933048725128,-0.0011863538529723883,-0.0007661123527213931,-0.0004317201382946223
379,-0.000280,2025-10-15 13:58:37,-0.003800139529630542,-0.0013235423248261213,-0.0008626088965684175,-0.0004701971192844212
408,-0.000369,2025-10-15 13:58:37,-0.0038442076183855534,-0.0013285110471770167,-0.000811156234703958,-0.00045029885950498283
355,-0.000274,2025-10-15 13:58:37,-0.003826399566605687,-0.0013549760915338993,-0.0008299291366711259,-0.0004827771335840225
371,-0.000199,2025-10-15 13:58:37,-0.003747874405235052,-0.0013038507895544171,-0.0008532808860763907,-0.0004906563553959131
385,-0.000052,2025-10-15 13:58:38,-0.0031645921990275383,-0.0011153081431984901,-0.0007330951630137861,-0.0004390873946249485
396,-0.000035,2025-10-15 13:58:38,-0.0032334020361304283,-0.001174533274024725,-0.0007346280035562813,-0.000437278242316097
443,-0.001328,2025-10-15 13:58:38,-0.0038054808974266052,-0.0013342647580429912,-0.0011235522106289864,-0.0006088552763685584
453,-0.000030,2025-10-15 13:58:38,-0.0036995939444750547,-0.0012873478699475527,-0.0011751570273190737,-0.0006214358727447689
408,-0.000244,2025-10-15 13:58:38,-0.0036228178068995476,-0.0013020583428442478,-0.0010231237392872572,-0.0006055798148736358
439,-0.000430,2025-10-15 13:58:38,-0.0035979426465928555,-0.0012819480616599321,-0.0011220753658562899,-0.0006477904971688986
398,-0.002808,2025-10-15 13:58:39,-0.004787435755133629,-0.0016155042685568333,-0.001552425092086196,-0.0008473548805341125
403,-0.000008,2025-10-15 13:58:39,-0.004367443732917309,-0.0014988832408562303,-0.0013551315059885383,-0.0007549256552010775
413,-0.000029,2025-10-15 13:58:39,-0.00420497078448534,-0.001450840849429369,-0.0014285689685493708,-0.0007682990981265903
390,-0.000243,2025-10-15 13:58:39,-0.004016130231320858,-0.001451717922464013,-0.0014873894397169352,-0.0008014192571863532
400,-0.000030,2025-10-15 13:58:39,-0.0037971530109643936,-0.0013877148739993572,-0.0011938142124563456,-0.0006631449796259403
355,-0.000003,2025-10-15 13:58:39,-0.002915625460445881,-0.0012063299072906375,-0.0008380705257877707,-0.0005091197090223432
361,-0.000482,2025-10-15 13:58:40,-0.003438814776018262,-0.001377307577058673,-0.0009641597280278802,-0.0005670648533850908
366,-0.000008,2025-10-15 13:58:40,-0.002905994886532426,-0.0011697930749505758,-0.000874527613632381,-0.0005134521052241325
359,-0.000172,2025-10-15 13:58:40,-0.002802464412525296,-0.0011831284500658512,-0.0007916118483990431,-0.00047404272481799126
347,-0.000804,2025-10-15 13:58:40,-0.00330283772200346,-0.0013466337695717812,-0.0008228638325817883,-0.0004873058060184121
376,-0.000338,2025-10-15 13:58:40,-0.003500736318528652,-0.0013819512678310275,-0.000778782821726054,-0.0004525473341345787
360,-0.000023,2025-10-15 13:58:40,-0.0030095051042735577,-0.0012516084825620055,-0.00048130296636372805,-0.00032688939245417714
452,-0.011273,2025-10-15 13:58:41,-0.005308528430759907,-0.0017458137590438128,-0.0012571039842441678,-0.0006720299134030938
457,-0.004064,2025-10-15 13:58:42,-0.006789864972233772,-0.002004631794989109,-0.0019934403244405985,-0.0009923060424625874
465,-0.000018,2025-10-15 13:58:42,-0.00645695673301816,-0.0019635995849967003,-0.001830082735978067,-0.0009339533280581236
467,-0.000003,2025-10-15 13:58:42,-0.005822324194014072,-0.001758960890583694,-0.0016543265664950013,-0.0008309680270031095
415,-0.000008,2025-10-15 13:58:42,-0.004798464477062225,-0.0015477793058380485,-0.0013041668571531773,-0.0007166798459365964
410,-0.001950,2025-10-15 13:58:42,-0.006040160544216633,-0.0017882706597447395,-0.00185945606790483,-0.0009204654488712549
413,-0.000005,2025-10-15 13:58:42,-0.005354749038815498,-0.0015844067092984915,-0.0016477822791785002,-0.0008046358125284314
418,-0.000009,2025-10-15 13:58:42,-0.0044504315592348576,-0.0013579188380390406,-0.0013003288768231869,-0.0006481459131464362
402,-0.000196,2025-10-15 13:58:42,-0.004284674301743507,-0.001318539259955287,-0.001278966898098588,-0.0006474285619333386
394,-0.000007,2025-10-15 13:58:42,-0.0028269528411328793,-0.0009535211720503867,-0.0008530912455171347,-0.00046958960592746735
396,-0.000667,2025-10-15 13:58:43,-0.002913918811827898,-0.0009953903499990702,-0.0008967428002506495,-0.0004965043044649065
370,-0.000872,2025-10-15 13:58:43,-0.0021414286457002163,-0.0008927469607442617,-0.000724246259778738,-0.00044733204413205385
373,-0.000446,2025-10-15 13:58:43,-0.0022353704553097486,-0.0010010132100433111,-0.0006703423568978906,-0.0004372602270450443
382,-0.000024,2025-10-15 13:58:43,-0.0019571264274418354,-0.000991488923318684,-0.0006230052094906569,-0.0004102766397409141
326,-0.001424,2025-10-15 13:58:44,-0.002658804878592491,-0.0012899418361485004,-0.0006816115928813815,-0.0004819151945412159
340,-0.006690,2025-10-15 13:58:44,-0.0045667001977562904,-0.0018269825959578156,-0.0011988310143351555,-0.0007386908400803804
339,-0.000012,2025-10-15 13:58:44,-0.004446791019290686,-0.0017630808288231492,-0.001075088162906468,-0.0006752937333658338
350,-0.000037,2025-10-15 13:58:44,-0.004120269790291786,-0.0016297503607347608,-0.0009493202669546008,-0.0006056530401110649
374,-0.000279,2025-10-15 13:58:44,-0.004349539056420326,-0.001653898274526,-0.0010566808050498366,-0.0006495514535345137
394,-0.007733,2025-10-15 13:58:45,-0.006678224541246891,-0.00199754536151886,-0.00195206084754318,-0.0009786877781152725
395,-0.000002,2025-10-15 13:58:45,-0.005930179264396429,-0.0018261575605720282,-0.0016542733646929264,-0.0008609138894826174
404,-0.000024,2025-10-15 13:58:45,-0.005444326903671026,-0.0016503205988556147,-0.0016435373108834028,-0.0008373090531677008
407,-0.000005,2025-10-15 13:58:45,-0.004820520523935556,-0.0014299736358225346,-0.0014056435320526361,-0.0007027072715573013
419,-0.000040,2025-10-15 13:58:45,-0.004589535295963287,-0.0013755782274529338,-0.0012378077954053879,-0.0006230577710084617
389,-0.000003,2025-10-15 13:58:45,-0.0035851518623530865,-0.0011655661510303617,-0.000931622227653861,-0.0005123944720253348
401,-0.000041,2025-10-15 13:58:45,-0.0034413463436067104,-0.0011021336540579796,-0.0008042468689382076,-0.00044147312291897833
422,-0.000215,2025-10-15 13:58:46,-0.003269153879955411,-0.0010887648677453399,-0.0007067845435813069,-0.0004127239517401904
387,-0.000874,2025-10-15 13:58:46,-0.003472840879112482,-0.001225580694153905,-0.0009720392408780754,-0.0005174522520974278
389,-0.000003,2025-10-15 13:58:46,-0.002872706390917301,-0.0010690537746995687,-0.0006537778535857797,-0.00036815274506807327
427,-0.000742,2025-10-15 13:58:46,-0.0029594507068395615,-0.0011074040085077286,-0.0006692404858767986,-0.0003781067789532244
385,-0.001135,2025-10-15 13:58:46,-0.0029183197766542435,-0.0012467297492548823,-0.0007529370486736298,-0.000444044970208779
357,-0.001609,2025-10-15 13:58:47,-0.003919683396816254,-0.0015868484042584896,-0.0008963508298620582,-0.0005381120718084276
393,-0.001143,2025-10-15 13:58:47,-0.004995026160031557,-0.0018158997409045696,-0.0010993361938744783,-0.0006168267573229969
401,-0.000114,2025-10-15 13:58:48,-0.005062962882220745,-0.0018255111062899232,-0.0011162107111886144,-0.0006361593259498477
415,-0.000052,2025-10-15 13:58:48,-0.004810228943824768,-0.0017418221104890108,-0.0010465739760547876,-0.0005947451572865248
325,-0.000050,2025-10-15 13:58:48,-0.004413704853504896,-0.001683834008872509,-0.0009242842206731439,-0.0005672244587913156
366,-0.001158,2025-10-15 13:58:48,-0.0052876705303788185,-0.001788074616342783,-0.0013146963901817799,-0.0006945626228116453
393,-0.000587,2025-10-15 13:58:48,-0.004921198822557926,-0.0015727425925433636,-0.0013104237150400877,-0.0006498813163489103
396,-0.000005,2025-10-15 13:58:48,-0.00404201028868556,-0.0013585278065875173,-0.0011916004586964846,-0.0005963132716715336
404,-0.000018,2025-10-15 13:58:48,-0.0035790489055216312,-0.001247672364115715,-0.0011840160004794598,-0.0005994101520627737
396,-0.000140,2025-10-15 13:58:48,-0.0035139103420078754,-0.0012782863341271877,-0.001106614014133811,-0.0005687600350938737
409,-0.000046,2025-10-15 13:58:48,-0.003301201853901148,-0.0012524542398750782,-0.0008803574601188302,-0.0004765553749166429
371,-0.000261,2025-10-15 13:58:49,-0.003525265958160162,-0.0013475848827511072,-0.0007425759686157107,-0.00042690738337114453
387,-0.000102,2025-10-15 13:58:49,-0.0030396366491913795,-0.001191156916320324,-0.0006359477993100882,-0.0003797698300331831
385,-0.000686,2025-10-15 13:58:49,-0.003161013126373291,-0.001252292306162417,-0.0006681958911940455,-0.0004258322878740728
385,-0.001141,2025-10-15 13:58:50,-0.00347201619297266,-0.0013719769194722176,-0.0008092980133369565,-0.0005134635721333325
