Training Log
Start Time: 2025-10-08 21:07:40
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 1e-3
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
--------------------------------------------------
Current_Step,Max_Reward,Timestamp
0,0.000000,2025-10-08 21:07:41
176,1.176823,2025-10-08 21:07:43
168,1.123570,2025-10-08 21:07:45
176,1.169810,2025-10-08 21:07:46
176,1.168021,2025-10-08 21:07:48
176,1.170449,2025-10-08 21:07:48
176,1.166849,2025-10-08 21:07:50
176,1.171668,2025-10-08 21:07:50
176,1.170083,2025-10-08 21:07:52
176,1.170715,2025-10-08 21:07:52
176,1.168668,2025-10-08 21:07:54
176,1.170019,2025-10-08 21:07:55
176,1.169284,2025-10-08 21:07:56
176,1.171499,2025-10-08 21:07:56
170,1.134111,2025-10-08 21:07:59
176,1.168563,2025-10-08 21:07:59
176,1.170714,2025-10-08 21:07:59
173,1.149077,2025-10-08 21:08:01
176,1.168958,2025-10-08 21:08:01
176,1.169986,2025-10-08 21:08:01
176,1.168550,2025-10-08 21:08:03
176,1.168858,2025-10-08 21:08:03
176,1.170790,2025-10-08 21:08:03
176,1.169305,2025-10-08 21:08:05
174,1.157569,2025-10-08 21:08:05
176,1.168958,2025-10-08 21:08:05
176,1.171559,2025-10-08 21:08:06
176,1.168718,2025-10-08 21:08:08
176,1.170016,2025-10-08 21:08:08
176,1.169497,2025-10-08 21:08:08
174,1.159040,2025-10-08 21:08:08
176,1.170501,2025-10-08 21:08:08
176,1.171077,2025-10-08 21:08:10
176,1.167294,2025-10-08 21:08:10
176,1.170317,2025-10-08 21:08:10
176,1.168354,2025-10-08 21:08:10
176,1.170576,2025-10-08 21:08:10
176,1.168844,2025-10-08 21:08:12
176,1.169004,2025-10-08 21:08:12
176,1.170153,2025-10-08 21:08:12
176,1.167884,2025-10-08 21:08:12
176,1.171662,2025-10-08 21:08:12
176,1.169479,2025-10-08 21:08:14
176,1.171086,2025-10-08 21:08:14
176,1.169826,2025-10-08 21:08:14
176,1.169988,2025-10-08 21:08:14
176,1.170874,2025-10-08 21:08:15
176,1.169058,2025-10-08 21:08:16
176,1.168506,2025-10-08 21:08:16
176,1.170881,2025-10-08 21:08:16
176,1.168374,2025-10-08 21:08:16
176,1.170736,2025-10-08 21:08:17
176,1.169953,2025-10-08 21:08:18
176,1.169284,2025-10-08 21:08:19
176,1.171513,2025-10-08 21:08:19
176,1.169182,2025-10-08 21:08:19
176,1.171721,2025-10-08 21:08:19
176,1.170751,2025-10-08 21:08:21
176,1.169860,2025-10-08 21:08:21
176,1.170520,2025-10-08 21:08:21
176,1.169942,2025-10-08 21:08:21
176,1.173454,2025-10-08 21:08:21
184,1.219207,2025-10-08 21:08:21
176,1.168815,2025-10-08 21:08:23
174,1.155979,2025-10-08 21:08:23
176,1.167318,2025-10-08 21:08:23
176,1.170493,2025-10-08 21:08:23
176,1.171468,2025-10-08 21:08:23
176,1.171272,2025-10-08 21:08:24
176,1.169170,2025-10-08 21:08:24
176,1.169166,2025-10-08 21:08:25
176,1.169460,2025-10-08 21:08:25
176,1.168867,2025-10-08 21:08:25
176,1.170471,2025-10-08 21:08:25
176,1.169335,2025-10-08 21:08:25
176,1.171048,2025-10-08 21:08:25
176,1.169003,2025-10-08 21:08:26
176,1.168103,2025-10-08 21:08:27
176,1.169281,2025-10-08 21:08:27
176,1.170885,2025-10-08 21:08:27
176,1.170580,2025-10-08 21:08:27
