49,820.962891,2025-11-02 21:54:29,0.8473289608955383,0.10199611634016037,0.09574965387582779,0.042987074702978134,-0.252983,-0.021035
49,822.651001,2025-11-02 21:54:29,0.8526115417480469,0.10300425440073013,0.09567724913358688,0.04291160777211189,-0.254221,-0.021173
49,823.606934,2025-11-02 21:54:29,0.8579780459403992,0.10401634126901627,0.09560408443212509,0.04283585771918297,-0.255451,-0.021308
49,823.360229,2025-11-02 21:54:29,0.8634296655654907,0.10503192245960236,0.0955297127366066,0.042759817093610764,-0.256683,-0.021440
49,822.788513,2025-11-02 21:54:29,0.8689675331115723,0.10605049133300781,0.09545468538999557,0.042683493345975876,-0.257917,-0.021570
49,823.704407,2025-11-02 21:54:29,0.812762975692749,0.09983649104833603,0.09537902474403381,0.042606886476278305,-0.259151,-0.021697
49,822.679321,2025-11-02 21:54:29,0.8180683851242065,0.10077928751707077,0.09530231356620789,0.04252999648451805,-0.260386,-0.021821
49,821.668945,2025-11-02 21:54:29,0.8234572410583496,0.10172384977340698,0.09522461146116257,0.04245283827185631,-0.261621,-0.021942
49,823.144165,2025-11-02 21:54:29,0.8289303779602051,0.10266979783773422,0.09514641016721725,0.04237539321184158,-0.262853,-0.022060
49,822.474670,2025-11-02 21:54:29,0.8344892263412476,0.10361670702695847,0.09506731480360031,0.04229767248034477,-0.264082,-0.022175
49,824.488892,2025-11-02 21:54:29,0.840134859085083,0.10456407070159912,0.09498734772205353,0.04221966862678528,-0.265308,-0.022287
49,826.858276,2025-11-02 21:54:29,0.8458683490753174,0.10551141947507858,0.09490656852722168,0.042141392827034,-0.266536,-0.022396
49,825.868286,2025-11-02 21:54:29,0.851690948009491,0.10645824670791626,0.09482502192258835,0.04206284508109093,-0.267765,-0.022501
49,823.211182,2025-11-02 21:54:29,0.7952283024787903,0.10022884607315063,0.09474276006221771,0.04198401793837547,-0.268990,-0.022604
49,823.913025,2025-11-02 21:54:29,0.8007901906967163,0.10109998285770416,0.09465980529785156,0.04190492630004883,-0.270213,-0.022702
