Training Log
Start Time: 2025-10-15 20:25:45
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp
0,0.000000,2025-10-15 20:25:45,0.0,0.0,0.0,0.0
16,-332.800354,2025-10-15 20:25:48,-0.3569302260875702,-0.07733435928821564,-0.0574856773018837,-0.02770693227648735
18,-216.443207,2025-10-15 20:25:51,-0.37801915407180786,-0.08717286586761475,-0.0319158136844635,-0.017817959189414978
17,-307.316040,2025-10-15 20:25:54,-0.24820052087306976,-0.08145610988140106,-0.03301108628511429,-0.02030278742313385
18,-270.283966,2025-10-15 20:25:57,-0.24596990644931793,-0.09713748097419739,-0.02123897150158882,-0.015265855938196182
18,-171.346222,2025-10-15 20:25:59,-0.2458765208721161,-0.08304697275161743,-0.030490217730402946,-0.017837658524513245
20,-193.252197,2025-10-15 20:26:01,-0.2996438443660736,-0.09512407332658768,-0.02293797954916954,-0.015110923908650875
18,-271.210846,2025-10-15 20:26:04,-0.2649173140525818,-0.08863277733325958,-0.02770989201962948,-0.020019501447677612
24,-144.805786,2025-10-15 20:26:06,-0.3778736889362335,-0.11769399046897888,-0.044291023164987564,-0.027787022292613983
16,-341.414185,2025-10-15 20:26:09,-0.39715510606765747,-0.1082671582698822,-0.031525805592536926,-0.019412996247410774
18,-329.249207,2025-10-15 20:26:12,-0.41021621227264404,-0.100040502846241,-0.025769822299480438,-0.019957557320594788
17,-212.118561,2025-10-15 20:26:14,-0.2789972126483917,-0.09665058553218842,-0.0253777913749218,-0.020144104957580566
17,-239.851242,2025-10-15 20:26:17,-0.3659966289997101,-0.12872618436813354,-0.04104726016521454,-0.030169742181897163
16,-201.429840,2025-10-15 20:26:19,-0.2502443194389343,-0.08262653648853302,-0.04163471981883049,-0.029573814943432808
18,-373.415833,2025-10-15 20:26:22,-0.34673914313316345,-0.09066472947597504,-0.024920698255300522,-0.018431304022669792
16,-283.469666,2025-10-15 20:26:25,-0.18429666757583618,-0.06713210791349411,-0.006533689796924591,-0.006804771721363068
19,-166.957031,2025-10-15 20:26:27,-0.42507195472717285,-0.10306207835674286,-0.05015171319246292,-0.02773953229188919
16,-222.987030,2025-10-15 20:26:29,-0.5962268114089966,-0.1551801562309265,-0.08731788396835327,-0.05315995216369629
17,-176.714844,2025-10-15 20:26:32,-0.32895493507385254,-0.10850100219249725,-0.01933027058839798,-0.019079331308603287
18,-321.320038,2025-10-15 20:26:35,-0.49444663524627686,-0.1126994788646698,-0.07456155121326447,-0.04049546271562576
16,-298.874146,2025-10-15 20:26:37,-0.49260079860687256,-0.1289929449558258,-0.04205586016178131,-0.02906837873160839
15,-336.512146,2025-10-15 20:26:40,-0.4783715009689331,-0.13866311311721802,-0.038443706929683685,-0.02611793577671051
17,-269.918945,2025-10-15 20:26:43,-0.4786823093891144,-0.14600831270217896,-0.05556591600179672,-0.03284634277224541
17,-213.628433,2025-10-15 20:26:45,-0.2902168333530426,-0.10463955998420715,-0.02451101876795292,-0.02179962396621704
23,-187.243103,2025-10-15 20:26:48,-0.18783827126026154,-0.07550400495529175,-0.01859806478023529,-0.015413633547723293
19,-164.377716,2025-10-15 20:26:50,-0.3139793276786804,-0.09632178395986557,-0.019834190607070923,-0.015936952084302902
17,-255.179901,2025-10-15 20:26:53,-0.3322019577026367,-0.10794178396463394,-0.03377244621515274,-0.02175917476415634
18,-278.139160,2025-10-15 20:26:55,-0.22308576107025146,-0.0772225558757782,-0.014715327881276608,-0.015016058459877968
16,-165.510513,2025-10-15 20:26:57,-0.4427720308303833,-0.13033689558506012,-0.04777459800243378,-0.027139242738485336
16,-248.785767,2025-10-15 20:27:00,-0.4998921751976013,-0.14658361673355103,-0.059786200523376465,-0.035274870693683624
16,-234.869217,2025-10-15 20:27:02,-0.4170492887496948,-0.13562536239624023,-0.04194628447294235,-0.031030721962451935
21,-294.412781,2025-10-15 20:27:05,-0.436994343996048,-0.14568816125392914,-0.058735694736242294,-0.03783918172121048
19,-131.561646,2025-10-15 20:27:07,-0.30042803287506104,-0.10769063979387283,-0.034966908395290375,-0.026541994884610176
19,-166.417908,2025-10-15 20:27:10,-0.337133526802063,-0.11603233218193054,-0.04672994837164879,-0.028467601165175438
18,-258.726410,2025-10-15 20:27:12,-0.4860856831073761,-0.14857043325901031,-0.03661597892642021,-0.02189513109624386
17,-234.986511,2025-10-15 20:27:15,-0.32002267241477966,-0.11591760814189911,-0.0339786633849144,-0.025526603683829308
17,-283.220703,2025-10-15 20:27:17,-0.26046010851860046,-0.08766549825668335,-0.03845931589603424,-0.02993036061525345
16,-265.549225,2025-10-15 20:27:19,-0.26226240396499634,-0.1008806973695755,-0.026928413659334183,-0.023250091820955276
17,-187.229080,2025-10-15 20:27:22,-0.2577781081199646,-0.0992225781083107,-0.03649904951453209,-0.025249449536204338
16,-213.950714,2025-10-15 20:27:24,-0.3120948374271393,-0.11230596899986267,-0.030215781182050705,-0.019413314759731293
17,-187.376953,2025-10-15 20:27:26,-0.3807186782360077,-0.1267635077238083,-0.06253232806921005,-0.035177744925022125
16,-279.574158,2025-10-15 20:27:29,-0.30454304814338684,-0.11664433777332306,-0.03830300271511078,-0.02916058897972107
16,-189.646896,2025-10-15 20:27:31,-0.37790805101394653,-0.13831090927124023,-0.03665315732359886,-0.027505749836564064
17,-142.660858,2025-10-15 20:27:33,-0.3700915575027466,-0.14956152439117432,-0.04387761652469635,-0.036717284470796585
17,-179.619781,2025-10-15 20:27:35,-0.3250538110733032,-0.1311761736869812,-0.03437540680170059,-0.026676926761865616
15,-277.428070,2025-10-15 20:27:37,-0.33794891834259033,-0.11753584444522858,-0.05471992492675781,-0.032624565064907074
17,-238.227264,2025-10-15 20:27:40,-0.37329816818237305,-0.12506310641765594,-0.0503915473818779,-0.03219830244779587
15,-228.890839,2025-10-15 20:27:42,-0.18434913456439972,-0.08092309534549713,-0.022939207032322884,-0.021278126165270805
15,-201.023132,2025-10-15 20:27:44,-0.24892163276672363,-0.10863073170185089,-0.03353378176689148,-0.028111128136515617
14,-230.414124,2025-10-15 20:27:46,-0.16051983833312988,-0.07743826508522034,-0.015257573686540127,-0.015020274557173252
14,-180.814514,2025-10-15 20:27:48,-0.16988234221935272,-0.07714143395423889,-0.012689466588199139,-0.012637179344892502
14,-176.198166,2025-10-15 20:27:50,-0.11444426327943802,-0.06106479465961456,-0.01444375328719616,-0.015064520761370659
15,-173.196777,2025-10-15 20:27:52,-0.3527941405773163,-0.14742183685302734,-0.022299086675047874,-0.01970956288278103
14,-156.535095,2025-10-15 20:27:54,-0.43363815546035767,-0.17732617259025574,-0.032969698309898376,-0.025944173336029053
15,-157.964706,2025-10-15 20:27:56,-0.29198500514030457,-0.1350049376487732,-0.04512821137905121,-0.03998477756977081
14,-184.957291,2025-10-15 20:27:58,-0.21616269648075104,-0.11280646920204163,-0.028923524543642998,-0.029506046324968338
14,-131.626984,2025-10-15 20:27:59,-0.22871750593185425,-0.12713654339313507,-0.0448416993021965,-0.04601515829563141
14,-118.445602,2025-10-15 20:28:01,-0.1937016397714615,-0.11104749143123627,-0.02824089676141739,-0.03160401061177254
15,-132.315643,2025-10-15 20:28:03,-0.2680636942386627,-0.13315576314926147,-0.038750506937503815,-0.03743121773004532
14,-169.073853,2025-10-15 20:28:04,-0.2334519624710083,-0.12273498624563217,-0.02978881448507309,-0.029934242367744446
14,-114.685616,2025-10-15 20:28:06,-0.2075250744819641,-0.1092945858836174,-0.037133391946554184,-0.03841495141386986
14,-145.883850,2025-10-15 20:28:08,-0.1789027750492096,-0.09976080805063248,-0.032321568578481674,-0.0338931679725647
14,-200.329376,2025-10-15 20:28:10,-0.17285877466201782,-0.09386532753705978,-0.021587448194622993,-0.02299276366829872
