Training Log
Start Time: 2025-10-24 15:51:32
Num Actors: 16
Horizon Length: 128
Minibatch Size: 256
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp,End_Position_Reward,Action_Smoothness
0,0.000000,2025-10-24 15:51:32,0.0,0.0,0.0,0.0,0.000000,0.000000
16,-12.563139,2025-10-24 15:51:36,0.002846233546733856,0.0018021654104813933,0.004661271348595619,0.002142895944416523,-0.020399,-5.378942
16,-15.270130,2025-10-24 15:51:42,0.00019920934573747218,0.0016002152115106583,0.003516413504257798,0.0018896396504715085,-0.026280,-5.048882
16,-8.732944,2025-10-24 15:51:46,0.006794503424316645,0.0006203968077898026,0.004505513235926628,0.0019992543384432793,-0.029617,-4.844600
16,-9.207102,2025-10-24 15:51:50,0.005121690686792135,0.00047968263970687985,0.004392978735268116,0.0019315634854137897,-0.032931,-3.781105
16,-9.811445,2025-10-24 15:51:55,0.004268534015864134,0.00039982047746889293,0.004312635399401188,0.0018929969519376755,-0.033768,-6.146526
16,-8.890383,2025-10-24 15:51:59,0.00748608261346817,0.0008867017459124327,0.004421444609761238,0.0019366403575986624,-0.029085,-5.486223
16,-9.174260,2025-10-24 15:52:03,0.005910580977797508,0.0006658299826085567,0.004385719075798988,0.0019153712783008814,-0.030459,-5.315622
16,-9.100777,2025-10-24 15:52:07,0.005995403043925762,0.0006307743024080992,0.004627414979040623,0.0021187602542340755,-0.030813,-3.977150
16,-8.760509,2025-10-24 15:52:11,0.007135404739528894,0.0006881877779960632,0.004690808244049549,0.002180275972932577,-0.033791,-4.320128
16,-8.367211,2025-10-24 15:52:16,0.008238323964178562,0.0007437042659148574,0.0047181230038404465,0.0021856080275028944,-0.034411,-5.341024
15,-7.789021,2025-10-24 15:52:19,0.011148473247885704,0.0010779602453112602,0.0047470093704760075,0.002197832800447941,-0.031399,-4.774158
15,-8.186848,2025-10-24 15:52:23,0.009164731949567795,0.0008471657638438046,0.004660577047616243,0.0021308809518814087,-0.032826,-5.898791
15,-7.892928,2025-10-24 15:52:27,0.010966572910547256,0.001924268202856183,0.004688786342740059,0.0021626362577080727,-0.034877,-5.145058
15,-8.032297,2025-10-24 15:52:31,0.010204777121543884,0.0018241757061332464,0.004659509286284447,0.0021441327407956123,-0.034338,-3.875704
15,-7.919064,2025-10-24 15:52:35,0.01033592876046896,0.0018041918519884348,0.004678433761000633,0.002152492292225361,-0.033824,-4.709932
