Training Log
Start Time: 2025-11-04 20:26:38
Num Actors: 16
Horizon Length: 128
Minibatch Size: 32
Mini Epochs: 5
Learning Rate: 5e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 100000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp,drone_payload,drone_drone,Action_Smoothness
0,0.000000,2025-11-04 20:26:38,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000
13,549.812622,2025-11-04 20:26:42,0.0009727649157866836,0.0019434067653492093,0.5875771045684814,0.19590730965137482,-0.000000,-0.485408,-0.194679
13,516.671631,2025-11-04 20:26:42,0.0007620297838002443,0.002030816162005067,0.5875170230865479,0.19591127336025238,-0.000000,-0.489418,-0.223853
13,517.841797,2025-11-04 20:26:42,0.0007616193033754826,0.002026564907282591,0.5874571800231934,0.19591502845287323,-0.000000,-0.493313,-0.261278
13,489.314270,2025-11-04 20:26:42,0.0007612003246322274,0.002022277796640992,0.5873976945877075,0.19591864943504333,-0.000000,-0.497221,-0.244647
13,469.277161,2025-11-04 20:26:43,0.00046781974378973246,0.002203301526606083,0.5865373611450195,0.19594794511795044,-0.000000,-0.562024,-0.208076
13,446.167908,2025-11-04 20:26:43,0.0003684949188027531,0.0023311683908104897,0.5861010551452637,0.19592642784118652,-0.000000,-0.597228,-0.250022
13,420.119293,2025-11-04 20:26:43,0.0002924792352132499,0.002519128378480673,0.585835337638855,0.19589848816394806,-0.000000,-0.616262,-0.285191
13,388.244690,2025-11-04 20:26:43,0.0002922015555668622,0.002512279897928238,0.5857828259468079,0.195891335606575,-0.000000,-0.620003,-0.261983
13,411.523071,2025-11-04 20:26:43,0.00018528930377215147,0.002974060131236911,0.5851175785064697,0.19567573070526123,-0.000000,-0.683256,-0.277905
13,389.200043,2025-11-04 20:26:43,0.0001488706620875746,0.003305803518742323,0.5848207473754883,0.19552971422672272,-0.000000,-0.706259,-0.229143
13,393.809448,2025-11-04 20:26:43,7.925923273433e-05,0.004799473099410534,0.584010660648346,0.1946992129087448,-0.000000,-0.769850,-0.283098
13,369.821350,2025-11-04 20:26:44,6.512658728752285e-05,0.005588493309915066,0.5837804079055786,0.1943754404783249,-0.000000,-0.788053,-0.227945
12,357.408203,2025-11-04 20:26:44,5.362763477023691e-05,0.006525443866848946,0.5835084915161133,0.1938999742269516,-0.000000,-0.902803,-0.234210
13,369.502197,2025-11-04 20:26:44,3.145281516481191e-05,0.01127343438565731,0.5829349756240845,0.19247879087924957,-0.000000,-1.274416,-0.198978
13,348.320465,2025-11-04 20:26:44,3.1112926080822945e-05,0.011052750051021576,0.5828053951263428,0.19218584895133972,-0.000000,-1.357164,-0.231503
13,357.777771,2025-11-04 20:26:45,1.950228397618048e-05,0.020729778334498405,0.5821310877799988,0.1905987560749054,-0.000000,-1.831968,-0.240638
13,373.081421,2025-11-04 20:26:45,1.2803835488739423e-05,0.03916953504085541,0.5808951258659363,0.18837951123714447,-0.000000,-2.359471,-0.259669
13,395.639832,2025-11-04 20:26:45,2.6671488285064697,0.8914020657539368,0.6000000238418579,0.19999566674232483,-0.000000,-0.069293,-0.255119
13,497.992035,2025-11-04 20:26:47,0.39669185876846313,0.018071215599775314,0.6000000238418579,0.19889788329601288,-0.000000,-0.157842,-0.259037
13,472.307434,2025-11-04 20:26:47,0.3277285397052765,0.014514475129544735,0.6000000238418579,0.19862785935401917,-0.000000,-0.173995,-0.274606
13,446.239807,2025-11-04 20:26:47,0.26870599389076233,0.011801451444625854,0.6000000238418579,0.19851459562778473,-0.000000,-0.181686,-0.225975
12,431.959961,2025-11-04 20:26:47,0.14136600494384766,0.006567106116563082,0.5987583994865417,0.19780415296554565,-0.000000,-0.233432,-0.285534
12,398.019775,2025-11-04 20:26:47,0.14133505523204803,0.006558769382536411,0.5987583994865417,0.19777454435825348,-0.000000,-0.235948,-0.237608
12,402.150970,2025-11-04 20:26:47,0.11265073716640472,0.0055174860171973705,0.5987583994865417,0.197653666138649,-0.000000,-0.246571,-0.187174
12,371.104614,2025-11-04 20:26:48,0.0890989750623703,0.004642654675990343,0.5982447862625122,0.19733522832393646,-0.000000,-0.276584,-0.283334
12,357.177979,2025-11-04 20:26:48,0.042775705456733704,0.0029551794286817312,0.5967204570770264,0.19659768044948578,-0.000000,-0.351195,-0.267270
12,334.219666,2025-11-04 20:26:48,0.04271119832992554,0.0029369215480983257,0.5967204570770264,0.19648514688014984,-0.000000,-0.364286,-0.219715
12,380.884583,2025-11-04 20:26:49,0.008805493824183941,0.0014749529073014855,0.5934588313102722,0.19447076320648193,-0.000000,-0.651497,-0.324630
12,328.862854,2025-11-04 20:26:49,0.008795921690762043,0.0014699482126161456,0.5933436751365662,0.19442294538021088,-0.000000,-0.660242,-0.266642
12,338.917908,2025-11-04 20:26:49,0.006721802055835724,0.001359139452688396,0.5929020643234253,0.19418106973171234,-0.000000,-0.706817,-0.283359
12,365.071716,2025-11-04 20:26:49,0.0029529579915106297,0.001088130520656705,0.5906888842582703,0.1930137425661087,-0.000000,-1.021038,-0.218601
12,409.175354,2025-11-04 20:26:50,0.0007384127238765359,0.0008262302144430578,0.5854718685150146,0.19061462581157684,-0.000000,-2.170911,-0.243686
12,379.399994,2025-11-04 20:26:50,2.8668737411499023,1.3172476291656494,0.6000000238418579,0.20000000298023224,-0.000000,-0.067395,-0.277004
12,383.592407,2025-11-04 20:26:50,2.8668737411499023,1.3172483444213867,0.6000000238418579,0.19999997317790985,-0.000000,-0.067451,-0.192080
12,348.101196,2025-11-04 20:26:50,2.8668737411499023,1.3172494173049927,0.6000000238418579,0.19999994337558746,-0.000000,-0.067523,-0.232621
12,361.079865,2025-11-04 20:26:50,2.81302809715271,1.1735014915466309,0.6000000238418579,0.19999878108501434,-0.000000,-0.068408,-0.214610
12,452.113647,2025-11-04 20:26:51,1.6241049766540527,0.18068154156208038,0.6000000238418579,0.1996975690126419,-0.000000,-0.104287,-0.237698
12,465.536255,2025-11-04 20:26:52,0.8922449350357056,0.053686462342739105,0.6000000238418579,0.19911925494670868,-0.000000,-0.136395,-0.245634
12,485.461700,2025-11-04 20:26:52,0.1678122878074646,0.006852466147392988,0.5982447862625122,0.1972716748714447,-0.000000,-0.280957,-0.231630
12,449.059784,2025-11-04 20:26:52,0.1676468849182129,0.0068337139673531055,0.5982447862625122,0.19724313914775848,-0.000000,-0.284269,-0.265256
12,458.741791,2025-11-04 20:26:53,0.0832175761461258,0.003915960900485516,0.5967204570770264,0.196633979678154,-0.000000,-0.367431,-0.291898
12,426.938293,2025-11-04 20:26:53,0.08310793340206146,0.0039028709288686514,0.5967204570770264,0.1966044157743454,-0.000000,-0.371816,-0.237119
13,431.127258,2025-11-04 20:26:53,0.05024900287389755,0.0027840312104672194,0.5958917140960693,0.1960887312889099,-0.000000,-0.457091,-0.297793
13,380.153442,2025-11-04 20:26:53,0.0501670241355896,0.002773439045995474,0.5958917140960693,0.19605760276317596,-0.000000,-0.462526,-0.300184
13,386.456726,2025-11-04 20:26:53,0.038905926048755646,0.0024063079617917538,0.595535159111023,0.19590115547180176,-0.000000,-0.489316,-0.172015
13,363.331970,2025-11-04 20:26:54,0.03869989886879921,0.002377555938437581,0.5952053070068359,0.19580677151679993,-0.000000,-0.506816,-0.175138
13,329.897034,2025-11-04 20:26:54,0.03863009437918663,0.002367935609072447,0.5952053070068359,0.19577524065971375,-0.000000,-0.512877,-0.223142
13,348.545593,2025-11-04 20:26:54,0.02283644489943981,0.0018181460909545422,0.5943310260772705,0.19539646804332733,-0.000000,-0.585948,-0.282103
