Training Log
Start Time: 2025-10-15 13:36:12
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
Current_Step,Max_Reward,Timestamp
0,0.000000,2025-10-15 13:36:12
385,8.808096,2025-10-15 13:36:16
387,8.781016,2025-10-15 13:36:16
390,8.740274,2025-10-15 13:36:16
392,8.712538,2025-10-15 13:36:16
395,8.670066,2025-10-15 13:36:16
400,8.598410,2025-10-15 13:36:16
401,8.583628,2025-10-15 13:36:16
407,8.191901,2025-10-15 13:36:16
425,7.876403,2025-10-15 13:36:16
440,7.591614,2025-10-15 13:36:16
454,7.306046,2025-10-15 13:36:16
459,7.394588,2025-10-15 13:36:16
461,7.594088,2025-10-15 13:36:16
477,9.188725,2025-10-15 13:36:17
487,10.183994,2025-10-15 13:36:17
499,10.478774,2025-10-15 13:36:17
282,10.207914,2025-10-15 13:36:18
371,9.881518,2025-10-15 13:36:19
391,10.276903,2025-10-15 13:36:19
393,10.275283,2025-10-15 13:36:19
412,10.256912,2025-10-15 13:36:20
415,10.253449,2025-10-15 13:36:20
432,10.228314,2025-10-15 13:36:20
433,10.226518,2025-10-15 13:36:20
442,10.209537,2025-10-15 13:36:20
461,10.164750,2025-10-15 13:36:20
478,10.112676,2025-10-15 13:36:20
489,10.071880,2025-10-15 13:36:20
505,10.001801,2025-10-15 13:36:20
518,9.934549,2025-10-15 13:36:20
602,10.242937,2025-10-15 13:36:21
558,10.278875,2025-10-15 13:36:21
488,9.720410,2025-10-15 13:36:23
408,9.627519,2025-10-15 13:36:23
414,9.368601,2025-10-15 13:36:23
441,9.138223,2025-10-15 13:36:23
461,9.007393,2025-10-15 13:36:23
473,9.482971,2025-10-15 13:36:23
486,9.480702,2025-10-15 13:36:23
535,9.455403,2025-10-15 13:36:24
564,10.275316,2025-10-15 13:36:24
541,10.281317,2025-10-15 13:36:25
560,10.266130,2025-10-15 13:36:25
576,10.247704,2025-10-15 13:36:25
592,10.223107,2025-10-15 13:36:25
721,10.159945,2025-10-15 13:36:26
617,9.893731,2025-10-15 13:36:27
643,9.734085,2025-10-15 13:36:27
647,9.706168,2025-10-15 13:36:27
492,9.692249,2025-10-15 13:36:27
525,9.455555,2025-10-15 13:36:27
536,9.440552,2025-10-15 13:36:27
543,9.429172,2025-10-15 13:36:27
546,9.424067,2025-10-15 13:36:27
565,10.279216,2025-10-15 13:36:27
503,10.279163,2025-10-15 13:36:28
394,10.276396,2025-10-15 13:36:28
416,10.256275,2025-10-15 13:36:28
422,10.243697,2025-10-15 13:36:29
450,10.265897,2025-10-15 13:36:29
409,10.254636,2025-10-15 13:36:29
471,10.139970,2025-10-15 13:36:30
442,10.011241,2025-10-15 13:36:31
448,9.984837,2025-10-15 13:36:31
448,9.828491,2025-10-15 13:36:31
452,9.791705,2025-10-15 13:36:31
457,9.759846,2025-10-15 13:36:31
458,9.753309,2025-10-15 13:36:31
515,9.883940,2025-10-15 13:36:31
527,10.276126,2025-10-15 13:36:31
530,10.273610,2025-10-15 13:36:32
539,10.265389,2025-10-15 13:36:32
575,10.273418,2025-10-15 13:36:32
588,10.261809,2025-10-15 13:36:32
589,10.260814,2025-10-15 13:36:32
612,10.232267,2025-10-15 13:36:32
489,10.259418,2025-10-15 13:36:33
401,10.272706,2025-10-15 13:36:34
437,10.225693,2025-10-15 13:36:34
442,10.216208,2025-10-15 13:36:34
463,10.167345,2025-10-15 13:36:34
506,10.010100,2025-10-15 13:36:34
508,10.000703,2025-10-15 13:36:35
521,9.934717,2025-10-15 13:36:35
453,9.983493,2025-10-15 13:36:35
431,10.252796,2025-10-15 13:36:36
444,10.234407,2025-10-15 13:36:36
473,10.254075,2025-10-15 13:36:36
503,10.200409,2025-10-15 13:36:36
475,10.279696,2025-10-15 13:36:36
476,10.278938,2025-10-15 13:36:36
502,10.252819,2025-10-15 13:36:37
429,10.251504,2025-10-15 13:36:37
414,10.161707,2025-10-15 13:36:38
403,10.262955,2025-10-15 13:36:38
450,10.179873,2025-10-15 13:36:38
482,10.280234,2025-10-15 13:36:38
430,10.265021,2025-10-15 13:36:38
435,10.259327,2025-10-15 13:36:38
451,10.206810,2025-10-15 13:36:39
457,10.192636,2025-10-15 13:36:39
474,10.144245,2025-10-15 13:36:39
455,10.013100,2025-10-15 13:36:39
488,10.264223,2025-10-15 13:36:40
507,10.239635,2025-10-15 13:36:40
508,10.237964,2025-10-15 13:36:40
513,10.229560,2025-10-15 13:36:40
594,9.956644,2025-10-15 13:36:41
493,10.265133,2025-10-15 13:36:41
417,10.238062,2025-10-15 13:36:41
503,9.995170,2025-10-15 13:36:42
480,9.986119,2025-10-15 13:36:42
414,9.923742,2025-10-15 13:36:42
401,9.902693,2025-10-15 13:36:42
446,9.610455,2025-10-15 13:36:43
481,9.685527,2025-10-15 13:36:43
508,10.278532,2025-10-15 13:36:43
555,10.220019,2025-10-15 13:36:43
567,10.195582,2025-10-15 13:36:43
581,10.160728,2025-10-15 13:36:44
554,10.134714,2025-10-15 13:36:44
594,9.978866,2025-10-15 13:36:44
599,9.954294,2025-10-15 13:36:44
616,9.861834,2025-10-15 13:36:44
635,9.741162,2025-10-15 13:36:44
592,10.255857,2025-10-15 13:36:45
593,10.254672,2025-10-15 13:36:45
594,10.253492,2025-10-15 13:36:45
344,10.243869,2025-10-15 13:36:45
359,10.188404,2025-10-15 13:36:45
331,10.151114,2025-10-15 13:36:45
320,10.086945,2025-10-15 13:36:46
358,9.846889,2025-10-15 13:36:46
316,9.470317,2025-10-15 13:36:46
399,10.139623,2025-10-15 13:36:47
406,10.114732,2025-10-15 13:36:47
414,10.082919,2025-10-15 13:36:47
414,9.897306,2025-10-15 13:36:47
445,9.660150,2025-10-15 13:36:48
470,9.481345,2025-10-15 13:36:48
418,9.480059,2025-10-15 13:36:48
443,9.456056,2025-10-15 13:36:48
469,10.267800,2025-10-15 13:36:48
470,10.266828,2025-10-15 13:36:48
499,10.225513,2025-10-15 13:36:49
511,10.200953,2025-10-15 13:36:49
450,10.188822,2025-10-15 13:36:49
380,10.153174,2025-10-15 13:36:49
366,10.277797,2025-10-15 13:36:49
387,10.258380,2025-10-15 13:36:50
381,10.193094,2025-10-15 13:36:50
384,10.185958,2025-10-15 13:36:50
416,10.252001,2025-10-15 13:36:50
383,10.249461,2025-10-15 13:36:50
392,10.236442,2025-10-15 13:36:51
388,10.110645,2025-10-15 13:36:51
392,10.097128,2025-10-15 13:36:51
398,10.277104,2025-10-15 13:36:51
417,10.272737,2025-10-15 13:36:52
395,10.269418,2025-10-15 13:36:52
413,10.249171,2025-10-15 13:36:52
419,10.241307,2025-10-15 13:36:52
443,10.201174,2025-10-15 13:36:52
455,10.175472,2025-10-15 13:36:52
363,10.183300,2025-10-15 13:36:52
389,10.279720,2025-10-15 13:36:53
396,10.247893,2025-10-15 13:36:54
402,10.234062,2025-10-15 13:36:54
423,10.192163,2025-10-15 13:36:54
384,10.140388,2025-10-15 13:36:54
403,10.073493,2025-10-15 13:36:54
375,9.943461,2025-10-15 13:36:54
390,10.181380,2025-10-15 13:36:54
383,10.272186,2025-10-15 13:36:55
384,10.271340,2025-10-15 13:36:55
398,10.274281,2025-10-15 13:36:55
385,10.269286,2025-10-15 13:36:55
390,10.264641,2025-10-15 13:36:56
417,10.277761,2025-10-15 13:36:56
432,10.264685,2025-10-15 13:36:56
409,10.272971,2025-10-15 13:36:56
349,10.209210,2025-10-15 13:36:57
346,10.197463,2025-10-15 13:36:57
348,10.193500,2025-10-15 13:36:57
351,10.135169,2025-10-15 13:36:57
339,10.114663,2025-10-15 13:36:57
367,10.016149,2025-10-15 13:36:57
400,9.981956,2025-10-15 13:36:58
381,10.279911,2025-10-15 13:36:58
385,10.277033,2025-10-15 13:36:58
423,10.274505,2025-10-15 13:36:58
391,10.273007,2025-10-15 13:36:58
408,10.280703,2025-10-15 13:36:59
434,10.270439,2025-10-15 13:36:59
436,10.283534,2025-10-15 13:36:59
361,10.281780,2025-10-15 13:36:59
380,10.468233,2025-10-15 13:36:59
366,10.425336,2025-10-15 13:37:00
386,10.389995,2025-10-15 13:37:00
403,10.352397,2025-10-15 13:37:00
405,10.347244,2025-10-15 13:37:00
409,10.337084,2025-10-15 13:37:00
410,10.334575,2025-10-15 13:37:00
307,10.267915,2025-10-15 13:37:01
321,10.248531,2025-10-15 13:37:01
368,10.881141,2025-10-15 13:37:01
381,10.973533,2025-10-15 13:37:01
389,10.966547,2025-10-15 13:37:01
341,10.957710,2025-10-15 13:37:01
321,10.800802,2025-10-15 13:37:02
340,10.980043,2025-10-15 13:37:02
348,11.074510,2025-10-15 13:37:03
371,11.052629,2025-10-15 13:37:03
350,10.990333,2025-10-15 13:37:03
343,10.961078,2025-10-15 13:37:03
362,10.909300,2025-10-15 13:37:03
360,11.072949,2025-10-15 13:37:03
372,11.061656,2025-10-15 13:37:03
380,11.077918,2025-10-15 13:37:03
386,11.073598,2025-10-15 13:37:03
390,11.020419,2025-10-15 13:37:04
355,10.960183,2025-10-15 13:37:04
371,10.918310,2025-10-15 13:37:04
365,10.897778,2025-10-15 13:37:04
356,10.872396,2025-10-15 13:37:05
337,11.017968,2025-10-15 13:37:05
362,11.074692,2025-10-15 13:37:05
370,11.068500,2025-10-15 13:37:06
373,11.065976,2025-10-15 13:37:06
386,11.565751,2025-10-15 13:37:06
392,11.560650,2025-10-15 13:37:07
393,11.559672,2025-10-15 13:37:07
389,11.550766,2025-10-15 13:37:07
381,11.538403,2025-10-15 13:37:07
396,11.518540,2025-10-15 13:37:07
405,11.505048,2025-10-15 13:37:07
427,11.466595,2025-10-15 13:37:07
407,11.423273,2025-10-15 13:37:07
357,11.420944,2025-10-15 13:37:07
372,11.385880,2025-10-15 13:37:07
382,11.040330,2025-10-15 13:37:08
402,11.011636,2025-10-15 13:37:08
