Training Log
Start Time: 2025-10-10 16:32:08
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.05
--------------------------------------------------
Current_Step,Max_Reward,Timestamp
0,0.000000,2025-10-10 16:32:08
140,0.713631,2025-10-10 16:32:11
140,0.708872,2025-10-10 16:32:13
148,0.744787,2025-10-10 16:32:13
140,0.709627,2025-10-10 16:32:14
145,0.732330,2025-10-10 16:32:15
148,0.745756,2025-10-10 16:32:15
140,0.709016,2025-10-10 16:32:16
145,0.731600,2025-10-10 16:32:17
148,0.744947,2025-10-10 16:32:17
148,0.744618,2025-10-10 16:32:17
140,0.708751,2025-10-10 16:32:18
145,0.731305,2025-10-10 16:32:18
148,0.744633,2025-10-10 16:32:18
148,0.744928,2025-10-10 16:32:19
146,0.736146,2025-10-10 16:32:19
148,0.745055,2025-10-10 16:32:19
140,0.708914,2025-10-10 16:32:20
145,0.731522,2025-10-10 16:32:20
148,0.744887,2025-10-10 16:32:20
145,0.731713,2025-10-10 16:32:20
146,0.736169,2025-10-10 16:32:20
148,0.745081,2025-10-10 16:32:20
144,0.727365,2025-10-10 16:32:22
145,0.731825,2025-10-10 16:32:22
148,0.745202,2025-10-10 16:32:22
145,0.731740,2025-10-10 16:32:22
146,0.736201,2025-10-10 16:32:22
148,0.745122,2025-10-10 16:32:22
148,0.745227,2025-10-10 16:32:22
148,0.745200,2025-10-10 16:32:22
140,0.708402,2025-10-10 16:32:24
140,0.708924,2025-10-10 16:32:24
143,0.722615,2025-10-10 16:32:24
148,0.744874,2025-10-10 16:32:24
146,0.735599,2025-10-10 16:32:24
143,0.722518,2025-10-10 16:32:24
148,0.744754,2025-10-10 16:32:24
148,0.744929,2025-10-10 16:32:24
148,0.744496,2025-10-10 16:32:24
140,0.707918,2025-10-10 16:32:26
140,0.707511,2025-10-10 16:32:26
140,0.708428,2025-10-10 16:32:26
140,0.708479,2025-10-10 16:32:26
140,0.709127,2025-10-10 16:32:26
142,0.718267,2025-10-10 16:32:26
147,0.740674,2025-10-10 16:32:26
148,0.745133,2025-10-10 16:32:26
146,0.736147,2025-10-10 16:32:27
148,0.745065,2025-10-10 16:32:27
141,0.713131,2025-10-10 16:32:28
142,0.717682,2025-10-10 16:32:28
140,0.709457,2025-10-10 16:32:28
145,0.732153,2025-10-10 16:32:28
148,0.745576,2025-10-10 16:32:28
147,0.740249,2025-10-10 16:32:28
148,0.744696,2025-10-10 16:32:28
140,0.707950,2025-10-10 16:32:28
140,0.708594,2025-10-10 16:32:28
148,0.744473,2025-10-10 16:32:29
140,0.708184,2025-10-10 16:32:30
141,0.713002,2025-10-10 16:32:30
140,0.707896,2025-10-10 16:32:30
143,0.722890,2025-10-10 16:32:30
148,0.745201,2025-10-10 16:32:30
146,0.736427,2025-10-10 16:32:30
148,0.745354,2025-10-10 16:32:30
144,0.726462,2025-10-10 16:32:30
148,0.744988,2025-10-10 16:32:31
148,0.744568,2025-10-10 16:32:31
148,0.744895,2025-10-10 16:32:31
142,0.717936,2025-10-10 16:32:31
143,0.722496,2025-10-10 16:32:31
148,0.744744,2025-10-10 16:32:32
140,0.708390,2025-10-10 16:32:32
140,0.708548,2025-10-10 16:32:32
140,0.708668,2025-10-10 16:32:32
142,0.717781,2025-10-10 16:32:32
147,0.740118,2025-10-10 16:32:32
148,0.744562,2025-10-10 16:32:32
148,0.744935,2025-10-10 16:32:32
142,0.718385,2025-10-10 16:32:32
148,0.745302,2025-10-10 16:32:32
140,0.708459,2025-10-10 16:32:32
140,0.708021,2025-10-10 16:32:33
148,0.745046,2025-10-10 16:32:34
146,0.735664,2025-10-10 16:32:34
145,0.731457,2025-10-10 16:32:34
148,0.744797,2025-10-10 16:32:34
144,0.726689,2025-10-10 16:32:34
147,0.740663,2025-10-10 16:32:34
148,0.745122,2025-10-10 16:32:34
143,0.722562,2025-10-10 16:32:34
148,0.744805,2025-10-10 16:32:34
140,0.708519,2025-10-10 16:32:34
140,0.708367,2025-10-10 16:32:34
140,0.708085,2025-10-10 16:32:34
148,0.744719,2025-10-10 16:32:36
140,0.709148,2025-10-10 16:32:36
145,0.731761,2025-10-10 16:32:36
148,0.745128,2025-10-10 16:32:36
146,0.735670,2025-10-10 16:32:36
147,0.740113,2025-10-10 16:32:36
148,0.744557,2025-10-10 16:32:36
141,0.713345,2025-10-10 16:32:36
148,0.744706,2025-10-10 16:32:36
147,0.740112,2025-10-10 16:32:36
148,0.744660,2025-10-10 16:32:36
140,0.707896,2025-10-10 16:32:36
148,0.744674,2025-10-10 16:32:38
148,0.744828,2025-10-10 16:32:38
144,0.726946,2025-10-10 16:32:38
145,0.731393,2025-10-10 16:32:38
146,0.735840,2025-10-10 16:32:38
148,0.744732,2025-10-10 16:32:38
