Training Log
Start Time: 2025-10-15 20:33:17
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp
0,0.000000,2025-10-15 20:33:17,0.0,0.0,0.0,0.0
16,-332.800354,2025-10-15 20:33:21,-0.3569302260875702,-0.07733435928821564,-0.0574856773018837,-0.02770693227648735
18,-216.443207,2025-10-15 20:33:24,-0.37801915407180786,-0.08717286586761475,-0.0319158136844635,-0.017817959189414978
17,-307.316040,2025-10-15 20:33:28,-0.24820052087306976,-0.08145610988140106,-0.03301108628511429,-0.02030278742313385
18,-270.283966,2025-10-15 20:33:31,-0.24596990644931793,-0.09713748097419739,-0.02123897150158882,-0.015265855938196182
18,-171.346222,2025-10-15 20:33:33,-0.2458765208721161,-0.08304697275161743,-0.030490217730402946,-0.017837658524513245
20,-193.252197,2025-10-15 20:33:36,-0.2996438443660736,-0.09512407332658768,-0.02293797954916954,-0.015110923908650875
18,-271.210846,2025-10-15 20:33:39,-0.2649173140525818,-0.08863277733325958,-0.02770989201962948,-0.020019501447677612
24,-144.805786,2025-10-15 20:33:42,-0.3778736889362335,-0.11769399046897888,-0.044291023164987564,-0.027787022292613983
16,-341.414185,2025-10-15 20:33:45,-0.39715510606765747,-0.1082671582698822,-0.031525805592536926,-0.019412996247410774
18,-329.249207,2025-10-15 20:33:49,-0.41021621227264404,-0.100040502846241,-0.025769822299480438,-0.019957557320594788
17,-212.118561,2025-10-15 20:33:52,-0.2789972126483917,-0.09665058553218842,-0.0253777913749218,-0.020144104957580566
17,-239.851242,2025-10-15 20:33:54,-0.3659966289997101,-0.12872618436813354,-0.04104726016521454,-0.030169742181897163
16,-201.429840,2025-10-15 20:33:57,-0.2502443194389343,-0.08262653648853302,-0.04163471981883049,-0.029573814943432808
18,-373.415833,2025-10-15 20:34:01,-0.34673914313316345,-0.09066472947597504,-0.024920698255300522,-0.018431304022669792
