Training Log
Start Time: 2025-10-15 20:38:31
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp
0,0.000000,2025-10-15 20:38:31,0.0,0.0,0.0,0.0
16,-218.120117,2025-10-15 20:38:34,-0.14943264424800873,-0.051425933837890625,-0.03267138451337814,-0.019176259636878967
16,-239.390915,2025-10-15 20:38:36,-0.1531810313463211,-0.055483028292655945,-0.015184734016656876,-0.012936734594404697
23,-144.387711,2025-10-15 20:38:39,-0.11680853366851807,-0.05801739543676376,-0.02799423411488533,-0.025318540632724762
21,-139.948547,2025-10-15 20:38:42,-0.16555795073509216,-0.08505409955978394,-0.03412388265132904,-0.031225336715579033
18,-231.474945,2025-10-15 20:38:44,-0.2023366242647171,-0.08842118829488754,-0.02924148365855217,-0.023628823459148407
17,-111.831879,2025-10-15 20:38:46,-0.19713543355464935,-0.10050764679908752,-0.018601341173052788,-0.020341601222753525
15,-209.204468,2025-10-15 20:38:48,-0.2645438313484192,-0.1165909394621849,-0.04097045585513115,-0.03386181220412254
18,-178.009216,2025-10-15 20:38:51,-0.1466761827468872,-0.07785981893539429,-0.023926962167024612,-0.026282846927642822
15,-227.889099,2025-10-15 20:38:54,-0.19058260321617126,-0.08970074355602264,-0.04594573378562927,-0.04013720154762268
18,-115.874908,2025-10-15 20:38:56,-0.13419318199157715,-0.07009969651699066,-0.01901121437549591,-0.02201170101761818
16,-187.488174,2025-10-15 20:38:58,-0.2794986963272095,-0.1014755517244339,-0.04253467544913292,-0.03928794711828232
17,-209.669586,2025-10-15 20:39:01,-0.24548394978046417,-0.10789241641759872,-0.036205045878887177,-0.03800390660762787
19,-220.045227,2025-10-15 20:39:03,-0.35035964846611023,-0.12275643646717072,-0.05127761512994766,-0.04572862386703491
15,-111.523605,2025-10-15 20:39:05,-0.15502086281776428,-0.08257733285427094,-0.022013474255800247,-0.02584531344473362
20,-133.475372,2025-10-15 20:39:07,-0.08887536823749542,-0.053671784698963165,-0.018132943660020828,-0.023230206221342087
17,-175.979950,2025-10-15 20:39:09,-0.14203768968582153,-0.08058997988700867,-0.027076667174696922,-0.02897803857922554
18,-189.138519,2025-10-15 20:39:12,-0.1415124237537384,-0.0719483345746994,-0.03197900950908661,-0.02939281240105629
20,-227.914368,2025-10-15 20:39:14,-0.17913401126861572,-0.0838867723941803,-0.039674460887908936,-0.033561356365680695
17,-134.091156,2025-10-15 20:39:16,-0.09239758551120758,-0.05339297279715538,-0.02937539666891098,-0.0300709530711174
16,-109.752388,2025-10-15 20:39:18,-0.09942610561847687,-0.05872713774442673,-0.02489957958459854,-0.029731517657637596
21,-188.724945,2025-10-15 20:39:20,-0.2350294589996338,-0.1074749082326889,-0.06942524015903473,-0.057966794818639755
20,-151.586365,2025-10-15 20:39:22,-0.159889817237854,-0.07596365362405777,-0.053362924605607986,-0.04862625151872635
16,-163.286331,2025-10-15 20:39:25,-0.2631928324699402,-0.12068484723567963,-0.059157319366931915,-0.05058596655726433
19,-154.875778,2025-10-15 20:39:27,-0.12062776833772659,-0.07718908786773682,-0.051874320954084396,-0.054489269852638245
17,-173.127747,2025-10-15 20:39:29,-0.19526058435440063,-0.09818057715892792,-0.06061100587248802,-0.05704505741596222
18,-127.864304,2025-10-15 20:39:31,-0.10670776665210724,-0.060286518186330795,-0.03961152583360672,-0.04042273014783859
15,-165.279510,2025-10-15 20:39:33,-0.18067233264446259,-0.08109692484140396,-0.04614391177892685,-0.041974421590566635
18,-103.716263,2025-10-15 20:39:35,-0.2089584916830063,-0.09207794070243835,-0.05116891860961914,-0.04433435946702957
16,-152.369110,2025-10-15 20:39:37,-0.19880416989326477,-0.09306944906711578,-0.05535023659467697,-0.04988619685173035
18,-168.770111,2025-10-15 20:39:39,-0.17558768391609192,-0.08037278801202774,-0.04189525172114372,-0.039492275565862656
18,-211.359253,2025-10-15 20:39:41,-0.22765590250492096,-0.10180097073316574,-0.023000119253993034,-0.019630832597613335
17,-176.888977,2025-10-15 20:39:44,-0.11539806425571442,-0.056978970766067505,-0.032120369374752045,-0.027484212070703506
20,-161.766449,2025-10-15 20:39:46,-0.11802715063095093,-0.06242363154888153,-0.019162483513355255,-0.014325004070997238
18,-150.708328,2025-10-15 20:39:49,-0.12067794799804688,-0.05987611413002014,-0.01737077534198761,-0.01914491504430771
18,-118.314774,2025-10-15 20:39:51,-0.09560839831829071,-0.05905083194375038,-0.01738632097840309,-0.02132287621498108
